Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:17	ayef		rc://*/ta/man/translate/figs-explicit	ἐν Ῥώμῃ	1	Here Paul implies that he was in prison in **Rome**. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “in Rome, where I am,”
1:18	x0eo		rc://*/ta/man/translate/figs-infostructure	(δῴη αὐτῷ ὁ Κύριος, εὑρεῖν ἔλεος παρὰ Κυρίου ἐν ἐκείνῃ τῇ ἡμέρᾳ), καὶ ὅσα ἐν Ἐφέσῳ διηκόνησεν, βέλτιον σὺ γινώσκεις	1	If it would be helpful in your language, you could reverse the order of these sentences since the second sentence continues to describe what Onesiphorus did, as the previous verse does. Alternate translation: “And as much as he served in Ephesus, you know very well. May the Lord give to him to find mercy from the Lord in that day”
1:18	p3di		rc://*/ta/man/translate/translate-blessing	δῴη αὐτῷ ὁ Κύριος, εὑρεῖν ἔλεος παρὰ Κυρίου	1	Here Paul again asks God to bless Onesiphorus. Use a form that people would recognize as a blessing in your language. See how you translated the similar blessing in [1:16](../01/16.md). Alternate translation: “I ask the Lord to give to him to find mercy from the Lord” or “I pray that he will have mercy from the Lord”
1:18	x2dk		rc://*/ta/man/translate/figs-metaphor	εὑρεῖν ἔλεος παρὰ Κυρίου	1	Here Paul speaks of **mercy** as if it were an object that Onesiphorus could **find**. He means that he wants Onesiphorus to experience **mercy**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “to receive mercy from the Lord”
1:18	r54t		rc://*/ta/man/translate/figs-abstractnouns	εὑρεῖν ἔλεος παρὰ Κυρίου	1	If your language does not use an abstract noun for the idea of **mercy**, you could express the same idea in another way. Alternate translation: “to be treated mercifully by the Lord”
1:18	f3ep		rc://*/ta/man/translate/figs-explicit	ἐν ἐκείνῃ τῇ ἡμέρᾳ	1	Here Paul is referring to the exact moment when Jesus will return to this world, which will also be when he judges everyone. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “on that day when Jesus will return” or “at the final judgment”
1:18	p025		rc://*/ta/man/translate/figs-explicit	ὅσα & διηκόνησεν	1	Here Paul could be implying that Onesiphorus **served**: (1) Paul specifically. Alternate translation: “as much as he served me” (2) believers in general. Alternate translation: “as much as he served believers”
2:intro	k3zn				0	# 2 Timothy 2 General Notes\n\n## Structure and Formatting\n\n4. Encouragement to persevere (2:1–13)\n      * Paul instructs Timothy in how to serve Jesus (2:1–7)\n      * Paul and the gospel he preaches (2:8–10)\n      * A trustworthy saying (2:11–13)\n5. Instructions for opposing false teaching (2:14–4:8)\n      * Paul instructs Timothy to teach what is right and avoid false teaching (2:14–19)\n      * God’s people as a house (2:20–21)\n      * Paul explains the traits that should characterize Timothy (2:22–26)\n\nIn [2:11–13](../02/11.md), Paul either quotes a poetic hymn or composes his own poetry. Because these verses are poetry, the ULT sets each line farther to the right than the rest of the text to make it easier to distinguish them from prose. Consider how you might express these verses as poetry in your language.\n\n## Religious and Cultural Concepts in This Chapter\n\n### False teaching\n\nIn [2:16–18](../02/16.md), Paul refers to false teaching. He describes the teaching as “profane empty sayings” that lead to ungodliness. He further indicates that the false teaching can spread like an infectious disease and destroy people’s faith in Jesus. Finally, in [2:23](../02/23.md), Paul refers to “foolish and ignorant controversies” that cause debates and divisions within the church. However, Paul writes very little about the content of this false teaching. The only information he gives is that two men who are false teachers say that the resurrection has already happened (see [2:18](../02/18.md)). This could mean that everyone already has their resurrected bodies, that there is only a spiritual resurrection, or that people who are on earth have somehow missed the resurrection. Paul does not give enough information to know which of these options is what the false teachers were saying. So, it is best to refer to the false teaching in very general terms, as Paul does, without including any information that might be implied.\n\n## Translation Issues in This Chapter\n\n### The three illustrations in [2:4–6](../02/04.md)\n\nIn these three verses, Paul describes a soldier, an athlete, and a farmer. He describes these people as illustrations to show how Timothy should behave as a leader and teacher in the church. Since Paul tells Timothy to think carefully about these illustrations so that he can understand them (see [2:7](../02/07.md)), it is best not to explain the illustrations in your translation. However, if it would be helpful in your language, you could include footnotes that explain what the illustrations might mean. Here are likely interpretations:\n1. The soldier avoids becoming involved in matters of regular life. That way, he can please his commander. In the same way, Timothy should focus on pleasing Jesus. To do so, he will need to avoid becoming involved in many things that most people care about.\n2. The athlete can only be declared the winner if he or she competes according to the rules. In the same way, Timothy must do what God has required. Only then will he successfully lead and teach other believers.\n3. The farmer who works hard should receive a share of the crop before anyone else does. In the same way, if Timothy works hard to serve Jesus, he deserves to receive a reward. This reward could be payment and support from the believers he leads, or it could be the rewards that God will give him at the final judgment.\n\n### A house and the containers in it\n\nIn [2:19–21](../02/19.md), Paul speaks about a house and the containers within it in order to teach Timothy about the church. In [2:19](../02/19.md), Paul indicates that “the firm foundation of God” stands despite the false teachers. The firm foundation could represent the gospel, which is the basis for the church, or it could represent the church itself. In [2:20](../02/20.md), Paul refers to “containers” that are found within “a great house.” The implication is that this “great house” is built on the “firm foundation” and so, represents God’s people, the church. Paul then speaks about the “containers,” some of which are valuable and durable and some of which are cheap and breakable. The valuable and durable containers are used for honorable tasks, while the cheap and breakable containers are used for dishonorable tasks. The valuable and durable containers probably represent people who serve God well, while the cheap and breakable containers probably represent people, including the false teachers, who are failing to serve God well. Then in [2:21](../02/21.md) Paul urges people to cleanse themselves so that they can be like the valuable and durable containers. Since this is an extended metaphor that Paul partly explains in [2:21](../02/21.md), you should preserve the figure of speech in some form. See the notes on these verses for translation options. (See: [[rc://*/ta/man/translate/figs-exmetaphor]])\n\n## Translation Issues in This Chapter\n\n### The poetry in [2:11–13](../02/11.md)\n\nIn these verses, Paul either quotes or composes a short work of poetry. Some scholars think that Paul is quoting part of an early hymn. These verses describe the union of believers with Jesus and how Jesus responds when Christians deny and are unfaithful to him. Consider what form your language uses for poetry and for hymns. If possible, express these verses using that form. (See: [[rc://*/ta/man/translate/writing-poetry]])
2:1	tajf		rc://*/ta/man/translate/grammar-connect-logic-result	σὺ οὖν	1	Here the word **therefore** could introduce: (1) an inference from [1:15–18](../01/15.md). In this case, Paul wants Timothy to act like Onesiphorus and not like Phygelus and Hermogenes. Alternate translation: “Like those who have not abandoned me, you too” or “In contrast to Phygelus and Hermogenes, you” (2) an inference from most or all of chapter 1. Alternate translation: “Given all that, you” (3) further exhortation to Timothy that is not based on anything specific. Alternate translation: “Now you”
2:1	bll5		rc://*/ta/man/translate/figs-metaphor	τέκνον μου	1	Paul speaks of his close relationship to Timothy as though Timothy were his **child**. Paul means that he is Timothy’s spiritual father, and Paul loves Timothy in the way a father loves his child. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “who are like a child to me” or “my spiritual son”
2:1	p026		rc://*/ta/man/translate/figs-activepassive	ἐνδυναμοῦ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, you could indicate that it is: (1) God. Alternate translation: “let God strengthen you” (2) Timothy himself. Alternate translation: “strengthen yourself”
2:1	e6ex		rc://*/ta/man/translate/figs-abstractnouns	ἐν τῇ χάριτι τῇ ἐν Χριστῷ Ἰησοῦ	1	If your language does not use an abstract noun for the idea of **grace**, you could express the same idea in another way. Alternate translation: “in the way that God acts graciously toward you in Christ Jesus”
2:1	fc41		rc://*/ta/man/translate/figs-explicit	ἐν τῇ χάριτι	1	Here the word **in** could introduce: (1) the circumstance in which Timothy is **strengthened**. Alternate translation: “while you experience the grace” (2) the means by which Timothy is **strengthened**. Alternate translation: “by the grace”
2:1	di28		rc://*/ta/man/translate/figs-metaphor	τῇ ἐν Χριστῷ Ἰησοῦ	1	Here Paul uses the spatial metaphor **in Christ Jesus** to describe the union of believers with Christ Jesus. In this case, being **in Christ Jesus**, or united to **Christ Jesus**, is the way in which Timothy is given **grace**. If it would be helpful in your language, you could use a phrase that indicates that the **grace** is given to Timothy as part of his union with **Christ Jesus**. Alternate translation: “that is given in union with Christ Jesus” or “that you have because you are united to Christ Jesus”
2:2	ig9v		rc://*/ta/man/translate/figs-explicit	διὰ πολλῶν μαρτύρων	1	Here the phrase **through many witnesses** could indicate that: (1) many people have witnessed or testified to the truth of what Paul has taught Timothy. Alternate translation: “that many witnesses have affirmed” (2) Timothy has been taught by Paul in the presence of many people who can witness or testify to what Paul said. Alternate translation: “in the presence of many witnesses”
2:2	kv1m		rc://*/ta/man/translate/figs-metaphor	ταῦτα παράθου	1	Paul speaks of his teachings as if they were objects that Timothy could physically **place** before other people. He means that Timothy should give these people the same teachings that Paul gave to Timothy. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translations: “pass these things on to” or “speak these things to”
2:2	p027		rc://*/ta/man/translate/figs-gendernotations	πιστοῖς ἀνθρώποις	1	Although the term **men** is masculine, Paul is using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “to faithful men and women”
2:3	yc1j		rc://*/ta/man/translate/figs-explicit	συνκακοπάθησον	1	Here the phrase **Suffer together** could indicate that Timothy should suffer with: (1) Paul. Alternate translation: “Suffer together with me” (2) all Christians who suffer. Alternate translation: “Suffer together with other believers”
2:3	vblo		rc://*/ta/man/translate/translate-textvariants	συνκακοπάθησον	1	Many ancient manuscripts read **Suffer together**. The ULT follows that reading. Other ancient manuscripts read “You, therefore, suffer.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
2:3	juu2		rc://*/ta/man/translate/figs-metaphor	ὡς καλὸς στρατιώτης Ἰησοῦ Χριστοῦ	1	Here Paul speaks as if Timothy were a **soldier** who fights for and serves **Jesus Christ**. A **good soldier** is one who obeys his commander even if that means suffering and pain. So, Timothy will be like **a good soldier** when he obeys Jesus even if that means that he will **Suffer together** with Paul. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “as if you were a good soldier and Jesus Christ were your commander” or “as someone who faithfully serves Jesus Christ no matter what happens”
2:4	a4x7		rc://*/ta/man/translate/figs-exmetaphor	οὐδεὶς στρατευόμενος ἐμπλέκεται ταῖς τοῦ βίου πραγματίαις, ἵνα τῷ στρατολογήσαντι ἀρέσῃ	1	Here Paul continues to speak about a **soldier** to help Timothy understand how to behave. Just as a soldier focuses on pleasing his commander, so Timothy should focus on pleasing Jesus. To do so, he will have to avoid becoming **entangled in the affairs of life**. Since Paul tells Timothy in [2:7](../02/07.md) to think carefully about the examples that he gives in this verse and in [2:5–6](../02/05.md), you should not explain the meaning of this metaphor here. However, if it would be helpful in your language, you could use a form that indicates that Paul is using a metaphor or giving an example. Alternate translation: “Imagine that you are a soldier. No one serving as a soldier is entangled in the affairs of life, so that he may please the one having enlisted him”
2:4	p7n5		rc://*/ta/man/translate/figs-metaphor	ἐμπλέκεται ταῖς τοῦ βίου πραγματίαις	1	Paul speaks of **the affairs of life** as if they were a net that could trap people and keep them from being able to move freely. He means that **the affairs of life** would prevent a soldier from doing what he is supposed to do. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “is trapped by the affairs of life” or “is distracted by the affairs of life”
2:4	p028		rc://*/ta/man/translate/figs-activepassive	ἐμπλέκεται	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “entangles himself”
2:4	p029		rc://*/ta/man/translate/figs-explicit	ταῖς τοῦ βίου πραγματίαις	1	Here the phrase **the affairs of life** refers to the normal things that people who are not soldiers do and care about, including having a job and owning a home. If it would be helpful in your language, you could refer to those things more explicitly. Alternate translation: “in the normal tasks of everyday life” or “in the everyday jobs of civilian life”
2:4	d2lg			τῷ στρατολογήσαντι	1	Alternate translation: “his leader” or “the one who commands him”
2:5	e7ru		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ καὶ	1	Here the phrase **But also** introduces another example or metaphor that Paul uses to explain how Timothy should serve Jesus. If it would be helpful in your language, you could use a word or phrase that introduces another example, or you could leave **But also** untranslated. Alternate translation: “Further” or “Similarly”
2:5	d483		rc://*/ta/man/translate/figs-metaphor	ἐὰν & ἀθλῇ τις, οὐ στεφανοῦται, ἐὰν μὴ νομίμως ἀθλήσῃ	1	Here Paul speaks about an athlete who **competes** in a sport. He speaks about this to help Timothy understand how to behave. Just as an athlete will only receive the crown given to the winner if he competes **lawfully**, so Timothy will only be rewarded if he serves Jesus **lawfully**, that is, as Jesus desires. Since Paul tells Timothy in [2:7](../02/07.md) to think carefully about the examples that he gives in this verse and in [2:4](../02/04.md) and [2:6](../02/06.md), you should not explain the meaning of this metaphor here. However, if it would be helpful in your language, you could use a form that indicates that Paul is using a metaphor or giving an example. Alternate translation: “imagine that you are an athlete. If anyone competes as an athlete, he is not crowned if he has not competed lawfully”
2:5	p031		rc://*/ta/man/translate/figs-hypo	ἐὰν & ἀθλῇ τις, οὐ στεφανοῦται, ἐὰν μὴ νομίμως ἀθλήσῃ	1	Here Paul uses an imaginary situation to show what happens when athletes do not compete **lawfully**. Use a natural method in your language for introducing an imaginary situation. Alternate translation: “suppose someone did not compete lawfully. In that case, he would not be crowned”
2:5	p032		rc://*/ta/man/translate/figs-explicit	ἀθλῇ	1	Here the word **competes** refers specifically to competing in an athletic event. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “competes in an athletic event” or “competes as an athlete”
2:5	xbn6		rc://*/ta/man/translate/figs-doublenegatives	οὐ στεφανοῦται, ἐὰν μὴ νομίμως ἀθλήσῃ	1	If it would be helpful in your language, you could state the meaning in positive form. Alternate translation: “he can only be crowned if he has competed lawfully”
2:5	p033		rc://*/ta/man/translate/figs-activepassive	οὐ στεφανοῦται	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who would do the action, it is clear from the context that it would be the officials or referees who were judging the competition. Alternate translation: “the officials will not crown him”
2:5	lea8		rc://*/ta/man/translate/translate-unknown	οὐ στεφανοῦται	1	In Paul’s culture, when athletes won competitions, they were **crowned** with wreaths made from the leaves of plants. If your readers would not be familiar with this custom, you could refer to how athletes are recognized as winners in your culture, or you could use a more general statement. Alternate translation: “he is not given an award” or “he is not declared the winner”
2:5	reg6		rc://*/ta/man/translate/figs-explicit	μὴ νομίμως ἀθλήσῃ	1	Here Paul refers to the rules that governed a competition. The athletes had to obey the rules, or they would be removed from the competition and not have an opportunity to win. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “he has not competed according to the rules of the competition”
2:6	wz35		rc://*/ta/man/translate/figs-metaphor	τὸν κοπιῶντα γεωργὸν δεῖ πρῶτον τῶν καρπῶν μεταλαμβάνειν	1	Here Paul speaks about a **farmer** who is **hardworking**. He speaks about this to help Timothy understand how to behave. Just as this kind of **farmer** should be **first to share in the fruits**, so Timothy will be **first** to receive rewards if he works hard to serve Jesus. Since Paul tells Timothy in [2:7](../02/07.md) to think carefully about the examples that he gives in this verse and in [2:4–5](../02/04.md), you should not explain the meaning of this metaphor here. However, if it would be helpful in your language, you could use a form that indicates that Paul is using a metaphor or giving an example. Alternate translation: “Now imagine that you are a farmer. It is necessary for the hardworking farmer first to share in the fruits”
2:6	s6bz		rc://*/ta/man/translate/figs-genericnoun	τὸν κοπιῶντα γεωργὸν	1	The word **farmer** represents farmers in general, not one particular farmer. If it would be helpful in your language, you could express the idea in another way. Alternate translation: “any hardworking farmer”
2:6	p035		rc://*/ta/man/translate/figs-explicit	πρῶτον τῶν καρπῶν μεταλαμβάνειν	1	Here Paul implies that other people will **share in the fruits**, but the farmer is one who should **share in** them **first**. In other words, he is the one who deserves to receive the benefits of his work before anyone else does. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “to share in the fruits before anyone else does” or “to receive the first share of the fruits”
2:7	bdk9		rc://*/ta/man/translate/figs-explicit	νόει ὃ λέγω	1	Here Paul means that Timothy should **Think about** what Paul has written about soldiers, athletes, and farmers ([2:4–6](../02/04.md)). He wants Timothy to apply these examples to himself as he serves Jesus. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “Think about the examples I have given” or “Think about what I have said about soldiers, athletes, and farmers”
2:7	p036		rc://*/ta/man/translate/figs-abstractnouns	δώσει & σοι & σύνεσιν	1	If your language does not use an abstract noun for the idea of **understanding**, you could express the same idea in another way. Alternate translation: “will help you to understand”
2:7	a22q		rc://*/ta/man/translate/figs-explicit	ἐν πᾶσιν	1	Here the phrase **in everything** could refer to: (1) everything related to the three examples that Paul has given to Timothy in the previous verses. Alternate translation: “about everything that I have just said” or “about all those examples” (2) everything that Timothy needs to know to serve Jesus well. Alternate translation: “about everything that you need to know” or “about all things related to serving him”
2:8	rwlv		rc://*/ta/man/translate/figs-explicit	μνημόνευε	1	Here the word **Remember** indicates that Timothy should think consistently about **Jesus Christ**. It does not imply that Timothy might completely forget about **Jesus Christ**. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “Concentrate on” or “Consistently think about”
2:8	y6ff		rc://*/ta/man/translate/figs-events	ἐγηγερμένον ἐκ νεκρῶν, ἐκ σπέρματος Δαυείδ	1	Jesus was born **from the seed of David** before he was **raised from the dead**. If it would be helpful in your language, you could reverse the order of these clauses to express the ideas in sequential order. Alternate translation: “from the seed of David, having been raised from the dead”
2:8	wt31		rc://*/ta/man/translate/figs-idiom	ἐγηγερμένον	1	Here the word **raised** refers to someone who died coming back to life. If it would be helpful in your language, you could use a comparable idiom or state the meaning plainly. Alternate translation: “having been restored to life”
2:8	p038		rc://*/ta/man/translate/figs-activepassive	ἐγηγερμένον	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, Paul implies that God did it. Alternate translation: “whom God has raised”
2:8	ssfl		rc://*/ta/man/translate/figs-nominaladj	ἐκ νεκρῶν	1	Paul is using the adjective **dead** as a noun in order to refer to people who are **dead**. Your language may use adjectives in the same way. If not, you could translate this with a noun phrase. Alternate translation: “from among the dead people” or “from the corpses”
2:8	mh1k		rc://*/ta/man/translate/figs-metaphor	ἐκ σπέρματος Δαυείδ	1	Here Paul speaks as if Jesus were a plant that grew from a **seed** that came from **David**. He means that Jesus is a descendant of **David**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “who is descended from David”
2:8	s4vh		rc://*/ta/man/translate/figs-possession	κατὰ τὸ εὐαγγέλιόν μου	1	Here Paul is using the possessive form to describe the **gospel** that God gave to him to preach. If this is not clear in your language, you could express the idea in another way. Alternate translation: “according to the gospel message that I preach” or “according to the gospel that was given to me”
2:9	t2ax		rc://*/ta/man/translate/figs-metonymy	μέχρι δεσμῶν	1	Here, **chains** represent imprisonment. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “even to imprisonment” or “even up to being imprisoned”
2:9	p039		rc://*/ta/man/translate/figs-simile	ὡς κακοῦργος	1	Paul is saying that he is being treated **like a criminal** because he has been put in jail with those who break laws. If it would be helpful in your language, you could state that explicitly. Alternate translation: “like someone who has committed crimes” or “like someone who has disobeyed the government”
2:9	pc6t		rc://*/ta/man/translate/figs-metaphor	ὁ λόγος τοῦ Θεοῦ οὐ δέδεται	1	Here Paul speaks as if **the word of God** could have been **bound**, as Paul has been. However, even when Paul is in jail and cannot preach the gospel in many places, **the word of God** cannot be restrained or contained in one place. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “the word of God cannot be restrained as a prisoner can be restrained by chains” or “nothing is holding back the message from God”
2:9	p040		rc://*/ta/man/translate/figs-activepassive	ὁ λόγος τοῦ Θεοῦ οὐ δέδεται	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, you could use an indefinite subject. Alternate translation: “nothing has bound the word of God” or “nobody has bound the word of God”
2:9	c3qb		rc://*/ta/man/translate/figs-possession	ὁ λόγος τοῦ Θεοῦ	1	Here Paul is using the possessive form to describe a **word** that comes from God. Alternate translation: “the word that comes from God”
2:9	p041		rc://*/ta/man/translate/figs-metonymy	ὁ λόγος	1	Here, **word** represents the gospel, which people communicate using words. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the gospel”
2:10	uywb		rc://*/ta/man/translate/writing-pronouns	διὰ τοῦτο, πάντα ὑπομένω	1	The pronoun **this** could refer to: (1) what Paul said in the previous verse about how God’s word is not bound. Alternate translation: “Because God’s word has not been bound, I endure all things” (2) what Paul is about to say about **the elect** and their **salvation**. Alternate translation: “Here is why I endure all things:”
2:10	p042		rc://*/ta/man/translate/figs-hyperbole	πάντα ὑπομένω	1	Paul says **all** here as an overstatement to emphasize that he endures every bad thing that happens to him. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “I endure all of these sufferings” or “I endure many things”
2:10	aa1x		rc://*/ta/man/translate/figs-nominaladj	τοὺς ἐκλεκτούς	1	Paul is using the adjective **elect** as a noun to mean people whom God has chosen. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “the elect people” or “those who have been chosen”
2:10	p043		rc://*/ta/man/translate/figs-abstractnouns	καὶ αὐτοὶ σωτηρίας τύχωσιν τῆς ἐν Χριστῷ Ἰησοῦ	1	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: “they also may be saved, which happens in Christ Jesus”
2:10	j2bk		rc://*/ta/man/translate/figs-metaphor	τῆς ἐν Χριστῷ Ἰησοῦ	1	Here Paul uses the spatial metaphor **in Christ Jesus** to describe the union of believers with **Christ Jesus**. In this case, being **in Christ Jesus**, or united to **Christ Jesus**, is the only way in which believers **obtain salvation**. If it would be helpful in your language, you could use a phrase that indicates that believers **obtain salvation** as part of their union with **Christ Jesus**. Alternate translation: “that is received in union with Christ Jesus” or “that they have because they are united to Christ Jesus”
2:10	sehs		rc://*/ta/man/translate/figs-explicit	μετὰ δόξης αἰωνίου	1	Here the phrase **with eternal glory** could refer to **glory**: (1) that goes along with salvation. Alternate translation: “along with eternal glory” (2) that characterizes salvation. Alternate translation: “salvation that has eternal glory”
2:10	el68		rc://*/ta/man/translate/figs-abstractnouns	μετὰ δόξης αἰωνίου	1	If your language does not use an abstract noun for the idea of **glory**, you could express the same idea in another way. Be sure that your translation fits with the option you chose in the previous note. Alternate translation: “and they will live gloriously forever” or “along with being eternally great”
2:11	nr7u		rc://*/ta/man/translate/figs-metonymy	πιστὸς ὁ λόγος	1	Here, **word** represents what Paul is about to write using words. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “What I am about to write is trustworthy” or “The following words are trustworthy”
2:11-13	p045		rc://*/ta/man/translate/figs-quotemarks	εἰ γὰρ συναπεθάνομεν, καὶ συνζήσομεν & εἰ ὑπομένομεν, καὶ συνβασιλεύσομεν; εἰ ἀρνησόμεθα, κἀκεῖνος ἀρνήσεται ἡμᾶς & εἰ ἀπιστοῦμεν, ἐκεῖνος πιστὸς μένει; ἀρνήσασθαι γὰρ ἑαυτὸν οὐ δύναται	1	These words are the **word** that Paul shares with Timothy. To indicate this, the ULT and UST put quotation marks around these words. If it would be helpful in your language, you could use quotation marks or another form to indicate which words are the ones that Paul introduces as the word.
2:11	g6e4		rc://*/ta/man/translate/grammar-connect-words-phrases	γὰρ	1	Here the word **For** could: (1) be part of the **word** that Paul quotes here. In this case, **For** does not connect directly with anything that Paul has previously said. Alternate translation: “In fact,” (2) introduce the **word** as the reason for what Paul has said in the previous verses about remembering Jesus and enduring in suffering. Alternate translation: “We should endure because” or “Remember Christ Jesus because”
2:11	a1k6		rc://*/ta/man/translate/grammar-connect-condition-fact	εἰ & συναπεθάνομεν	1	Paul speaks as if this were a hypothetical situation, but he means that this does certainly happen. If your language does not state something as a condition if it does happen, and if your readers might think that what Paul is saying is uncertain, then you could translate his words as an affirmative statement. Alternate translation: “when we died with him”
2:11	in38		rc://*/ta/man/translate/figs-metaphor	συναπεθάνομεν	1	Here Paul refers to how believers, in their union with Christ, share in Christ’s death. In this way, they too have died. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “we died, as it were, with him” or “we participated in the Messiah’s death”
2:11	p046		rc://*/ta/man/translate/figs-explicit	καὶ συνζήσομεν	1	Here Paul refers to the new life that believers receive in their union with Christ. This new life can be experienced now, but Paul seems especially to be speaking about the eternal life that believers will have after Jesus comes back. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “we will also experience new life with him” or “we will also have eternal life with him”
2:12	flds		rc://*/ta/man/translate/figs-explicit	ὑπομένομεν	1	Here Paul implies that believers must **endure** suffering and persecution. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “we endure suffering” or “we endure persecution”
2:12	p048		rc://*/ta/man/translate/figs-explicit	ἀρνησόμεθα	1	Here Paul refers to people denying that they know and believe in Jesus. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “we deny that we believe in him”
2:12	p049		rc://*/ta/man/translate/figs-explicit	κἀκεῖνος ἀρνήσεται ἡμᾶς	1	Here Paul implies that at the final judgment Jesus **will deny** that these people know him and believe in him. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “he also will deny that we believe in him” or “he also will deny at the final judgment that we are his followers”
2:13	ke4w		rc://*/ta/man/translate/figs-explicit	ἀπιστοῦμεν	1	Here the word **unfaithful** could refer to: (1) failing to be loyal to Jesus and disobeying him. Alternate translation: “we disobey Jesus” or “we are disloyal to Jesus” (2) failing to believe in Jesus. Alternate translation: “we stop believing in Jesus” or “if we no longer trust Jesus”
2:13	p050		rc://*/ta/man/translate/figs-explicit	ἐκεῖνος πιστὸς μένει	1	Here the word **faithful** could indicate that: (1) Jesus remains loyal to these people. In other words, he still does what he said he would, even if they do not. Alternate translation: “he continues to do what he said he would” or “he remains true to them” (2) Jesus consistently acts based on who he is. In this case, Jesus will be **faithful** to his promise to deny those who deny him. Alternate translation: “he remains consistent and will deny them” or “he is true to himself and will judge them”
2:13	ihd4		rc://*/ta/man/translate/figs-explicit	ἀρνήσασθαι & ἑαυτὸν οὐ δύναται	1	Here the phrase **deny himself** refers to a person choosing not to do what they would naturally do. Here, then, Paul means that Jesus is able to do only what he would naturally do. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “he is not able to stop doing what he does” or “he will always do what fits with who he is”
2:14	u661		rc://*/ta/man/translate/figs-explicit	ὑπομίμνῃσκε	1	Here Paul implies that Timothy should **Remind** the believers who are with him and over whom he has responsibility. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “Remind the believers there of”
2:14	j3i5		rc://*/ta/man/translate/figs-explicit	ταῦτα	1	Here the phrase **these things** refer to what Paul has previously written. This includes the trustworthy word in [2:11–13](../02/11.md) and perhaps also [2:1–10](../02/01.md). If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “what I have written” or “the things I have just said”
2:14	p051		rc://*/ta/man/translate/writing-oathformula	διαμαρτυρόμενος ἐνώπιον τοῦ Θεοῦ	1	Here Paul could be: (1) indicating that **God** knows and approves what Timothy should command the believers. Alternate translation: “declaring with God hearing and approving” or “declaring by God’s authority” (2) asking Timothy to put the believers under oath, making them swear by **God**, that they will do what Timothy tells them to do. Alternate translation: “making them swear before God” or “requiring that they solemnly promise God”
2:14	r5lq		rc://*/ta/man/translate/translate-textvariants	τοῦ Θεοῦ	1	Many ancient manuscripts read **God**. The ULT follows that reading. Other ancient manuscripts read “the Lord.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
2:14	g6p7		rc://*/ta/man/translate/figs-metaphor	μὴ λογομαχεῖν	1	Here Paul refers to arguments about what **words** mean as if they were battles. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “not to dispute about words”
2:14	ywty		rc://*/ta/man/translate/figs-abstractnouns	ἐπὶ καταστροφῇ τῶν ἀκουόντων	1	If your language does not use an abstract noun for the idea of **destruction**, you could express the same idea in another way. Alternate translation: “and it destroys the ones hearing”
