Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:1	b4q7		rc://*/ta/man/translate/figs-idiom	אִ֚ישׁ גִּבּ֣וֹר חַ֔יִל	1	The expression **a man of great worth** describes Boaz as a person who was prosperous and well known in his community, with a good reputation. If it would be helpful in your language, you could use an equivalent idiom from your language or state this plainly. See the chapter introduction for more information. Alternate translation: “a prominent, wealthy man”
2:1	ab09		rc://*/ta/man/translate/translate-kinship	מִ⁠מִּשְׁפַּ֖חַת אֱלִימֶ֑לֶךְ	1	The use of the term **clan** here means that Boaz was related to Elimelek but did not have the same parents as Elimelek. The text is not saying that the clan was named after Elimelek or that Elimelek was the patriarch or leader of the clan, but only that Elimelek and Boaz belonged to the same clan.
2:2	am6a		rc://*/ta/man/translate/writing-participants	ר֨וּת הַ⁠מּוֹאֲבִיָּ֜ה	1	Here the writer reintroduces Ruth after giving background information about someone else. If your language has its own way of reintroducing old participants when it resumes a story, you could use it here in your translation. Alternate translation: “the same Moabite woman, Ruth”
2:2	c7rk			הַ⁠מּוֹאֲבִיָּ֜ה	1	Alternate translation: “from the country of Moab”
2:2	j59b		rc://*/ta/man/translate/figs-idiom	אֲשֶׁ֥ר אֶמְצָא־חֵ֖ן בְּ⁠עֵינָ֑י⁠ו	1	The idiom **in whose eyes I find favor** means “whoever will approve of me.” Ruth speaks of gaining someone’s favor as gaining permission, kindness, or approval. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “anyone who gives me permission” or “whoever will be kind to me”
2:2	ed93		rc://*/ta/man/translate/translate-kinship	בִתִּֽ⁠י	1	Ruth was caring for Naomi as if she were her own mother, and Naomi addressed Ruth affectionately as her daughter. If it would be helpful in your language, use the term in your language that would indicate this kind of close relationship between two women.
2:3	ht73		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּ֣קֶר מִקְרֶ֔⁠הָ	1	The phrase, **her chance chanced upon** indicates that Ruth did not know whose field she was in. You could include this information if that would be helpful to your readers. Alternate translation: “Being unaware of who owned the field, Ruth came to”
2:3	ab11		rc://*/ta/man/translate/translate-kinship	מִ⁠מִּשְׁפַּ֥חַת אֱלִימֶֽלֶךְ	1	The use of the term **clan** here means that Boaz was related to Elimelek but did not have the same parents as Elimelek. The text is not saying that the clan was named after Elimelek or that Elimelek was the patriarch or leader of the clan.
2:4	vys2		rc://*/ta/man/translate/figs-metaphor	וְ⁠הִנֵּה	1	The writer is using the term **behold** to alert us to the important event of Boaz arriving at the field and seeing Ruth for the first time. Your language may have a comparable way of calling attention to this event that you can use in your translation. Alternate translation: “Then look”
2:4	q1lv		rc://*/ta/man/translate/translate-tense	בָּ֚א מִ⁠בֵּ֣ית לֶ֔חֶם	1	Here the writer uses the present tense in past narration in order to call attention to an important event in the story. If it would not be natural to do that in your language, you could use the past tense and call attention to the event in another way. Alternate translation: “appeared, coming from Bethlehem”
2:4	q3zk		rc://*/ta/man/translate/translate-blessing	יְהוָ֣ה עִמָּ⁠כֶ֑ם	1	This is a blessing used as a greeting. Use a form for this that would be natural in your language. Alternate translation: “I ask Yahweh to be with you”
2:4	r4bl		rc://*/ta/man/translate/translate-blessing	יְבָרֶכְ⁠ךָ֥ יְהוָֽה	1	This is a blessing used as a greeting. Use a form for this that would be natural in your language. Alternate translation: “I ask Yahweh to do good things for you”
2:5	sdf9		rc://*/ta/man/translate/figs-idiom	הַ⁠נִּצָּ֖ב עַל	1	Here, **set over** is an idiom that means “managing.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “who was overseeing” or “who was in charge of”
2:5	a5ht		rc://*/ta/man/translate/translate-kinship	לְ⁠מִ֖י הַ⁠נַּעֲרָ֥ה הַ⁠זֹּֽאת	1	In that culture, women were under the authority of their male relatives. Boaz was asking whom Ruth’s husband or father might be. He did not think that Ruth was a slave.
2:6	ty7q		rc://*/ta/man/translate/figs-hendiadys	וַ⁠יַּ֗עַן & וַ⁠יֹּאמַ֑ר	1	The two words **answered** and **said** express a single idea. If it would be more natural in your language, you could express this idea in a different way. Alternate translation: “Then … answered him by saying” or “Then … said”
2:7	lqec		rc://*/ta/man/translate/figs-quotesinquotes	וַ⁠תֹּ֗אמֶר אֲלַקֳטָה־נָּא֙ וְ⁠אָסַפְתִּ֣י בָֽ⁠עֳמָרִ֔ים אַחֲרֵ֖י הַ⁠קּוֹצְרִ֑ים	1	If your language would not use a direct quotation inside of a direct quotation, you could translate this second direct quotation as an indirect quotation. Alternate translation: “She asked me if she could glean and gather among the bundles of grain after the reapers”
2:7	n696		rc://*/ta/man/translate/figs-hendiadys	אֲלַקֳטָה־נָּא֙ וְ⁠אָסַפְתִּ֣י	1	The two words **glean** and **gather** express a single idea. If it would be more natural in your language, you could express this idea in a different way. Alternate translation: “Please let me glean by gathering”
2:7	kj7a		translate-unknown	הַ⁠בַּ֖יִת	1	Here, **the house** was a temporary shelter or garden hut in the field that provided shade from the sun where the workers could rest. Alternate translation: “in the hut” or “in the shed”
2:8	ltk3		rc://*/ta/man/translate/figs-rquestion	הֲ⁠ל֧וֹא שָׁמַ֣עַתְּ בִּתִּ֗⁠י	1	Boaz is using the question form to draw Ruth's attention to what he will say to her. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “Listen to me, my daughter!” or “Note well what I am telling you, my daughter!”
2:8	ke9b		rc://*/ta/man/translate/figs-idiom	בִּתִּ֗⁠י	1	Boaz's use of the term, **my daughter** was a kind way to address a younger woman. Ruth was not the actual daughter of Boaz, but he was treating her kindly and respectfully. Use the term that communicates kindness and respect from a man to a younger woman in your language.
2:9	jq6n		rc://*/ta/man/translate/figs-metonymy	עֵינַ֜יִ⁠ךְ בַּ⁠שָּׂדֶ֤ה	1	Here, the word **eyes** represents the capability of a person to see, watch or observe. If it would be helpful to your readers, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “Watch only the field” or “Pay attention only to the field”
2:9	ldfq		rc://*/ta/man/translate/figs-pronouns	אַחֲרֵי⁠הֶ֔ן	1	Here, **them** is feminine and refers back to the “young female workers” in verse 8. If it would be helpful in your language, you could use a word or phrase that makes that clear. Alternate translation: “behind the women”
2:9	xc6u		rc://*/ta/man/translate/figs-rquestion	הֲ⁠ל֥וֹא צִוִּ֛יתִי אֶת־הַ⁠נְּעָרִ֖ים לְ⁠בִלְתִּ֣י נָגְעֵ֑⁠ךְ	1	Boaz is using the question form to emphasize his hospitality—that he had already made provision to help Ruth. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “I have given the men strict instructions not to interfere with you.”
2:9	ub62		rc://*/ta/man/translate/figs-explicit	אֶת־הַ⁠נְּעָרִ֖ים	1	The writer assumes that his readers will understand the implications of a woman toiling in a field near young male workers. You can include this information if that would be helpful to your readers. Alternate translation: “the workmen”
2:9	v5e4		rc://*/ta/man/translate/figs-euphemism	לְ⁠בִלְתִּ֣י נָגְעֵ֑⁠ךְ	1	The writer is referring to harm or sexual assault in a polite way by using the phrase **touch you**. If it would be helpful to your readers, you could use a polite way of referring to this in your language, or you could state this plainly. Alternate translation: “not to assault you sexually”
2:9	ahr7			מֵ⁠אֲשֶׁ֥ר יִשְׁאֲב֖וּ⁠ן הַ⁠נְּעָרִֽים	1	Alternate translation: “from water pulled up from the well by the workmen”
2:10	ab12		rc://*/ta/man/translate/figs-doublet	וַ⁠תִּפֹּל֙ עַל־פָּנֶ֔י⁠הָ וַ⁠תִּשְׁתַּ֖חוּ אָ֑רְצָ⁠ה	1	These are two descriptions of a single action. The writer may be using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternative translation: “Then she prostrated herself before him”
2:10	az6y		rc://*/ta/man/translate/translate-symaction	וַ⁠תִּפֹּל֙ עַל־פָּנֶ֔י⁠הָ וַ⁠תִּשְׁתַּ֖חוּ אָ֑רְצָ⁠ה	1	The action of falling **on her face** and bowing **down to the ground** was a symbol of respect and reverence. She was showing honor to Boaz out of gratefulness for what he had done for her. It was also a posture of humility. If this would not be clear to your readers, you could explain the significance of this action. Alternate translation: “Then she prostrated herself before him to show gratitude and honor”
2:10	ab13		rc://*/ta/man/translate/figs-idiom	וַ⁠תִּפֹּל֙ עַל־פָּנֶ֔י⁠הָ וַ⁠תִּשְׁתַּ֖חוּ אָ֑רְצָ⁠ה	1	The idiom **fell on her face** means that she bowed low with her face to the ground. If your readers would misunderstand this, you could state the meaning plainly. Alternate translation: “Then she bowed low, with her face to the ground”
2:10	ug7p		rc://*/ta/man/translate/grammar-connect-logic-contrast	מַדּוּעַ֩ מָצָ֨אתִי חֵ֤ן בְּ⁠עֵינֶ֨י⁠ךָ֙ לְ⁠הַכִּירֵ֔⁠נִי וְ⁠אָּנֹכִ֖י נָכְרִיָּֽה	1	Ruth's question expresses surprise and also explicitly states the reason why she is surprised by Boaz’s kindness. It is a contrast from her expectations. Use a natural way in your language for introducing a contrast. In some languages you may need to make part of her question a statement. Alternate translation: “Why have I found favor in your eyes? Israelites never show Moabites this sort of kindness.” or “People never show foreigners this sort of kindness.”
2:10	abc7		rc://*/ta/man/translate/figs-idiom	מָצָ֨אתִי חֵ֤ן בְּ⁠עֵינֶ֨י⁠ךָ֙	1	The phrase **found favor in your eyes** is an idiom that means that you have approved of someone. Ruth speaks of gaining someone’s favor as gaining their kindness or approval. If it would be helpful to your readers, you could state the meaning plainly. Alternate translation: “have you shown kindness to me”
2:11	ab14		rc://*/ta/man/translate/figs-hendiadys	וַ⁠יַּ֤עַן בֹּ֨עַז֙ וַ⁠יֹּ֣אמֶר	1	Both **answered** and **said** describe the same action. If it would be helpful in your language, you could use only one verb for this, as in the UST. Alternate translation: “Then Boaz responded”
2:11	nnmx		rc://*/ta/man/translate/figs-reduplication	הֻגֵּ֨ד הֻגַּ֜ד	1	The words **It has been fully reported** translate a verb that is repeated twice to emphasize the fullness of the report. If your language can repeat words for emphasis, it would be appropriate to use that construction here in your translation.
2:11	app6		rc://*/ta/man/translate/figs-activepassive	הֻגֵּ֨ד הֻגַּ֜ד לִ֗⁠י	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “People have fully reported to me”
2:11	r44n		rc://*/ta/man/translate/figs-metonymy	וַ⁠תֵּ֣לְכִ֔י אֶל־עַ֕ם	1	With the words **you came to a people**, Boaz is referring to Ruth coming to dwell with Naomi in a village and community, a country and religion that she did not know.
2:11	ab60		rc://*/ta/man/translate/figs-idiom	תְּמ֥וֹל שִׁלְשֽׁוֹם׃	1	Here, **the day before yesterday** is an idiom that means “recently.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “before” or “a little while ago”
2:12	s2vm		rc://*/ta/man/translate/figs-explicit	פָּעֳלֵ֑⁠ךְ	1	The implication is that her **work** was the good things she had done, everything Boaz had just described. You could include this information if that would be helpful to your readers. Alternate translation: “your good deeds.”
2:12	gnn5		rc://*/ta/man/translate/figs-parallelism	וּ⁠תְהִ֨י מַשְׂכֻּרְתֵּ֜⁠ךְ שְׁלֵמָ֗ה מֵ⁠עִ֤ם יְהוָה֙	1	This clause and the previous clause mean basically the same thing. The second clause emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the clauses in a way that shows that the second clause is repeating the first one, not saying something additional. Alternate translation: “that is, may you receive everything that you deserve from Yahweh”
2:12	eh86		rc://*/ta/man/translate/figs-metaphor	אֲשֶׁר־בָּ֖את לַ⁠חֲס֥וֹת תַּֽחַת־כְּנָפָֽי⁠ו	1	Here, **under whose wings** is a metaphor that uses the picture of a mother bird gathering her chicks under her wings to protect them as a way to describe God’s protection for those who trust in him. Alternate translation: “in whose safe care you have placed yourself”
2:13	abc6		rc://*/ta/man/translate/figs-idiom	אֶמְצָא־חֵ֨ן בְּ⁠עֵינֶ֤י⁠ךָ	1	Here **find favor in your eyes** is an idiom that means to be approved of or to be found to be pleasing. Alternate translation: “May you continue to approve of me” or “May you continue to be pleased with me”
2:13	abc4		rc://*/ta/man/translate/writing-politeness	אֲדֹנִ⁠י֙	1	Ruth speaks to Boaz using a respectful title, **my lord**. Use a form for addressing someone respectfully in your language. Boaz is not Ruth’s master, but he is the owner of the field where she is gleaning. He is also a Jew and a prominent man in the city. Therefore, Ruth is honoring him by calling him her **lord**, and speaking of herself as his servant. Alternate translation: “sir” or “master”
2:13	px4k		rc://*/ta/man/translate/figs-123person	עַל־לֵ֣ב שִׁפְחָתֶ֑⁠ךָ	1	Ruth is speaking about herself in the third person. If this would not be natural in your language, you could use the first person form. Alternate translation: “to the heart of me, your female servant”
2:13	d2hx		rc://*/ta/man/translate/figs-metaphor	עַל־לֵ֣ב	1	Here, **the heart** represents the inner thoughts and emotions of a person. If it would be helpful in your language, you could use a different metaphor or state the meaning plainly. Alternate translation: “to the liver of” or “with kindness to” or “in an encouraging way to”
2:13	nyr3		rc://*/ta/man/translate/writing-politeness	שִׁפְחָתֶ֑⁠ךָ	1	Ruth is referring to herself as Boaz's servant to show respect to him. She is not actually one of his servants. If it would be helpful in your language, you could make that clear. Alternate translation: “one who is as lowly as a servant”
2:13	zc5n		rc://*/ta/man/translate/writing-politeness	וְ⁠אָנֹכִי֙ לֹ֣א אֶֽהְיֶ֔ה כְּ⁠אַחַ֖ת שִׁפְחֹתֶֽי⁠ךָ	1	Ruth is expressing surprise and gratitude that Boaz is treating her as if she belongs among his workers, which she does not. She is being very humble, admitting that she does not even have the status of a servant before him. Use a form for addressing someone respectfully in your language. Alternate translation: “But I do not even have the status of being one of your servant girls”
2:14	yht2			לְ⁠עֵ֣ת הָ⁠אֹ֗כֶל	1	Alternate translation: “at the time of the midday meal”
2:14	jbri		rc://*/ta/man/translate/figs-imperative	גֹּ֤שִֽׁי הֲלֹם֙ וְ⁠אָכַ֣לְתְּ מִן־הַ⁠לֶּ֔חֶם וְ⁠טָבַ֥לְתְּ פִּתֵּ֖⁠ךְ בַּ⁠חֹ֑מֶץ	1	The verbs in this sentence are imperatives that communicate a gracious invitation rather than a command. Use a form in your language that communicates a gracious invitation. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: “Please come, and help yourself to the bread and dip it in the vinegar”
2:14	duch		rc://*/ta/man/translate/figs-infostructure	וְ⁠אָכַ֣לְתְּ מִן־הַ⁠לֶּ֔חֶם וְ⁠טָבַ֥לְתְּ פִּתֵּ֖⁠ךְ בַּ⁠חֹ֑מֶץ	1	It would be necessary to dip the bread and then eat it, so it might be more natural in your language to put the information about dipping the bread first. Alternate translation: “and dip some of this bread in the vinegar and eat it”
2:14	p256		translate-unknown	וְ⁠טָבַ֥לְתְּ פִּתֵּ֖⁠ךְ בַּ⁠חֹ֑מֶץ	1	This was a simple meal eaten in the field. People would sit on the ground around a cloth that had a bowl of wine vinegar on it and pieces of broken bread. They would take a piece of bread and dip it in the wine vinegar to add flavor before they ate it. The Israelites made vinegar from grape juice that was fermented beyond the point of being wine. At the vinegar stage, the juice becomes very sour and acidic. Alternate translation: “and please dip your piece of bread in the wine vinegar first”
2:15	v6wr		rc://*/ta/man/translate/figs-explicit	וַ⁠יְצַו֩ בֹּ֨עַז אֶת־נְעָרָ֜י⁠ו	1	When Boaz spoke to his workers, it is likely that Ruth was far enough away that she did not hear Boaz’s instructions. If it would be helpful in your language, you could include this information. Alternate translation: “Then Boaz privately instructed his young men”
2:15	a5z9		translate-unknown	גַּ֣ם בֵּ֧ין הָֽ⁠עֳמָרִ֛ים	1	Here, the word **even** lets the workers know that they are to do above and beyond what they normally do. People who were gleaning were normally forbidden from working close to the harvested grain because then it would be easy for them to steal from the grain that was already harvested. But Boaz instructs his workers to let Ruth glean close to the bundles of harvested grain. Alternate translation: “among the bundles as well”
2:15	usb1		rc://*/ta/man/translate/figs-explicit	וְ⁠לֹ֥א תַכְלִימֽוּ⁠הָ	1	Boaz is referring to shaming Ruth by scolding her verbally. You could include this information if that would be helpful to your readers. Alternate translation: “and do not shame her by saying that she should stop”
2:16	u6hv		translate-unknown	וְ⁠גַ֛ם	1	 Here Boaz goes another step beyond what is normal and tells his workers to also drop on the ground some of the grain that they had harvested for Ruth to pick up. Alternate translation: “Not only that, but also”
2:16	nn9l			וְ⁠לֹ֥א תִגְעֲרוּ־בָֽ⁠הּ	1	Alternate translation: “and do not cause her shame” or “and do not speak harshly to her”
2:17	h3ap		translate-unknown	וַ⁠תַּחְבֹּט֙	1	Ruth would have beaten the barley stalks with a big stick until the kernels of edible grain came off. She would then keep only the kernels of grain. Alternate translation: “She beat the edible kernels of grain off of the stalks from”
2:17	mq6b		rc://*/ta/man/translate/translate-bvolume	כְּ⁠אֵיפָ֥ה	1	An **ephah** is a unit of measurement equal to about 22 liters. Use the normal measurement for grain in your language. Alternate translation: “about 22 liters of” or “over half a bushel of”
2:18	etn8		rc://*/ta/man/translate/figs-explicit	וַ⁠תִּשָּׂא֙ וַ⁠תָּב֣וֹא הָ⁠עִ֔יר	1	It is implied that Ruth carried the grain home.
2:19	bg28		rc://*/ta/man/translate/figs-parallelism	אֵיפֹ֨ה לִקַּ֤טְתְּ הַ⁠יּוֹם֙ וְ⁠אָ֣נָה עָשִׂ֔ית	1	Naomi asked the same thing in two different ways to show that she was very excited and interested in knowing what had happened to Ruth that day. If it is not natural in your language to show excitement and interest by repeating a question, then use a more natural form. Alternate translation: “Wow, whose field did you work in today”
2:19	soyh		rc://*/ta/man/translate/translate-blessing	יְהִ֥י מַכִּירֵ֖⁠ךְ בָּר֑וּךְ	1	Naomi is asking God to bless Boaz. You could express this as either a blessing or a prayer. Use whichever way is more natural in your language. Alternate translation: “God, bless the one who noticed Ruth today”
2:19	o7da		rc://*/ta/man/translate/figs-activepassive	יְהִ֥י מַכִּירֵ֖⁠ךְ בָּר֑וּךְ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “May God bless the one who noticed you”
2:19	ab07		rc://*/ta/man/translate/figs-metonymy	מַכִּירֵ֖⁠ךְ	1	The writer is using the term **noticed** to mean that the person not only saw Ruth but also did something kind for her. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the one who helped you”
2:19	lgh8		rc://*/ta/man/translate/figs-parallelism	וַ⁠תַּגֵּ֣ד לַ⁠חֲמוֹתָ֗⁠הּ אֵ֤ת אֲשֶׁר־עָשְׂתָה֙ עִמּ֔⁠וֹ וַ⁠תֹּ֗אמֶר שֵׁ֤ם הָ⁠אִישׁ֙ אֲשֶׁ֨ר עָשִׂ֧יתִי עִמּ֛⁠וֹ הַ⁠יּ֖וֹם בֹּֽעַז	1	These two sentences mean basically the same thing. The second sentence repeats the meaning of the first, while using different words in order to emphasize the importance of this information for the story. If it would be helpful to your readers, you could combine the sentences or connect them in a way that shows that the second sentence is repeating the first one, not saying something additional. Alternate translation: “Then she told her mother-in-law that the name of the man with whom she had worked that day was Boaz” or “Then she told her mother-in-law with whom she had worked. She said, “The name of the man with whom I worked today is Boaz.”
2:20	p8km		rc://*/ta/man/translate/translate-blessing	בָּר֥וּךְ הוּא֙ לַ⁠יהוָ֔ה	1	Naomi is asking God to bless Boaz. You could express this as either a blessing or a prayer, in whichever way is more natural in your language. Alternate translation: “I pray that he will be blessed by Yahweh”
2:20	gj3w		rc://*/ta/man/translate/figs-activepassive	בָּר֥וּךְ הוּא֙ לַ⁠יהוָ֔ה	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you use an active form, you may need to start a new sentence afterward, as in the UST.
2:20	ab20		rc://*/ta/man/translate/figs-doublenegatives	אֲשֶׁר֙ לֹא־עָזַ֣ב	1	If it would be clearer in your language, you could use a positive expression to translate this double negative that consists of the negative particle **not** and the negative word **forsaken**. Alternate translation: “who has continued to be loyal to”
2:20	ur7z		rc://*/ta/man/translate/figs-pronouns	אֲשֶׁר֙ לֹא־עָזַ֣ב	1	Here, **who** could refer to: (1) **Yahweh**, who has continued to be faithful to the living and the dead by acting through Boaz. (2) Boaz, who is showing faithfulness to Naomi's family by helping Ruth.
2:20	ljz3		rc://*/ta/man/translate/figs-nominaladj	אֶת־הַ⁠חַיִּ֖ים	1	Naomi is using the adjective **living** as a noun to mean those who continue to live, referring to herself and Ruth. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “with the people who are still living”
2:20	wjr4		rc://*/ta/man/translate/figs-nominaladj	וְ⁠אֶת־הַ⁠מֵּתִ֑ים	1	Naomi is using the adjective **dead** as a noun to mean those who have died. She is referring to her husband and sons. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “and with the people who have already died”
2:20	cyy2		rc://*/ta/man/translate/figs-parallelism	קָר֥וֹב לָ֨⁠נוּ֙ הָ⁠אִ֔ישׁ מִֽ⁠גֹּאֲלֵ֖⁠נוּ הֽוּא	1	These two sentences mean basically the same thing. The second sentence repeats the meaning of the first using different words in order to emphasize the importance of this information for the story. If it would be helpful to your readers, you could combine the sentences or connect them in a way that shows that the second sentence is repeating the first one, not saying something additional. Alternate translation: “That man is closely related to us, which means that he is one of our kinsman-redeemers” or “That man is closely related to us. Yes, he is one of our kinsman-redeemers”
2:20	zu5f		translate-unknown	מִֽ⁠גֹּאֲלֵ֖⁠נוּ	1	A kinsman-redeemer was a close male relative who had the responsibility to take care of any widows in the family. If one of his brothers died childless, he had the responsibility to marry the widow if she was still of child-bearing age, to raise a child for his brother. He would also reacquire the land his relatives had lost due to poverty and redeem family members who had sold themselves into slavery. See the Introduction for more information.
2:21	k2lz		rc://*/ta/man/translate/figs-explicit	גַּ֣ם ׀ כִּי־אָמַ֣ר אֵלַ֗⁠י	1	The implication is that what follows is beyond what anyone would have expected a landowner to say to Ruth. You could include this information if that would be helpful to your readers. Alternate translation: “He even said to me”
2:21	ofkk		rc://*/ta/man/translate/figs-quotesinquotes	אָמַ֣ר אֵלַ֗⁠י עִם־הַ⁠נְּעָרִ֤ים אֲשֶׁר־לִ⁠י֙ תִּדְבָּקִ֔י⁠ן עַ֣ד אִם־כִּלּ֔וּ אֵ֥ת כָּל־הַ⁠קָּצִ֖יר אֲשֶׁר־לִֽ⁠י	1	natural laIf your language would not use a direct quotation inside of a direct quotation, you could translate the second direct quotation as an indirect quotation. Alternate translation: “He said that I should keep close by his servants until they have finished all of his harvest”
2:21	g585		rc://*/ta/man/translate/figs-explicit	עִם־הַ⁠נְּעָרִ֤ים אֲשֶׁר־לִ⁠י֙ תִּדְבָּקִ֔י⁠ן	1	The implication is that Boaz wants to protect and provide for Ruth. Boaz was expressing confidence that his workers would not harm Ruth. You could include this information if that would be helpful to your readers. Alternate translation: “I want you to glean safely, near my field workers,”
2:22	f2tw			תֵֽצְאִי֙ עִם	1	Alternate translation: “you work with” or “you glean alongside”
2:22	bcc4		rc://*/ta/man/translate/figs-pronouns	וְ⁠לֹ֥א יִפְגְּעוּ־בָ֖⁠ךְ	1	Here, **they** refers to anyone in general. Alternate translation: “so that someone does not harm you” or “so that no one would hurt you”
2:23	e2vq		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠תִּדְבַּ֞ק	1	Here, **So** indicates that what follows is a result of what came before. Use a connector in your language that makes it clear that what follows is a result of what came before. Alternate translation: “Because of these instructions, she stayed close” or “Therefore, Ruth continued to work”
2:23	svlg		rc://*/ta/man/translate/figs-activepassive	עַד־כְּל֥וֹת קְצִֽיר־הַ⁠שְּׂעֹרִ֖ים וּ⁠קְצִ֣יר הַֽ⁠חִטִּ֑ים	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “until Boaz's workers had harvested all of the barley and the wheat”
3:intro	t4y5				0	# Ruth 3 General Notes\n\n## Religious and Cultural Concepts in This Chapter\n\n### Boaz’s integrity\n\nBoaz showed great integrity in this chapter by not having sexual relations with Ruth until they were married. He was also concerned with preserving Ruth’s good reputation. Displaying Boaz’s good character is an important point in this chapter.\n\n## Translation Issues in This Chapter\n\n### **So that it may be well with you**\n\nNaomi wanted Ruth to have a secure home with a good husband who would care for her. She could see that Boaz would be the best husband for her. She also thought that Boaz, as a kinsman-redeemer, had an obligation to marry her. This could be true because, even though Ruth was a Gentile by birth, she had become part of Naomi’s family and part of the nation of Israel. (See: [[rc://*/ta/man/translate/figs-explicit]])
3:1	jdr3		rc://*/ta/man/translate/writing-newevent	 וַ⁠תֹּ֥אמֶר לָ֖⁠הּ נָעֳמִ֣י חֲמוֹתָ֑⁠הּ	1	The writer is using the word translated **Then** to introduce the next part of the story, in which Ruth asks Boaz to perform the role of kinsman-redeemer for her and Naomi. Use a word, phrase, or other method in your language that is natural for introducing a new event. Alternate translation: “After some time, Naomi, Ruth's mother-in-law, said to her”
3:1	r7ar		rc://*/ta/man/translate/translate-kinship	חֲמוֹתָ֑⁠הּ	1	Naomi is the mother of Ruth’s dead husband, and thus, is Ruth's **mother-in-law**. Alternate translation: “the mother of Ruth's dead husband”
3:1	ry8p		rc://*/ta/man/translate/translate-kinship	נָעֳמִ֣י חֲמוֹתָ֑⁠הּ	1	**Naomi** is Ruth's **mother-in-law**. If it is not natural to include both the name and the relationship term in your language, choose the one that refers to Naomi most naturally. Alternate translation: “Ruth's mother-in-law”
3:1	y1ey		rc://*/ta/man/translate/figs-pronouns	חֲמוֹתָ֑⁠הּ	1	In this verse, **her** refers to Ruth. Alternate translation: “Ruth's mother-in-law”
3:1	f1uc		rc://*/ta/man/translate/translate-kinship	בִּתִּ֞⁠י	1	Ruth became Naomi's daughter-in-law by marrying Naomi's son. But here Naomi calls her **My daughter** to show that she loves her as much as she would love her own daughter. Use a form of address in your language that shows that Naomi loves Ruth as she would love a daughter. Alternate translation: “My dear one”
3:1	nxr8		rc://*/ta/man/translate/figs-rquestion	הֲ⁠לֹ֧א אֲבַקֶּשׁ־לָ֛⁠ךְ מָנ֖וֹחַ אֲשֶׁ֥ר יִֽיטַב־לָֽ⁠ךְ	1	Naomi is using the question form to cause Ruth to think of her future. Here, Naomi uses this question to tell Ruth what she plans to do. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: “I must look for a place for you to rest, in a place that will be good for you.” or “I must find a husband to care for you, who will be good to you.”
3:1	uw2p		rc://*/ta/man/translate/figs-metaphor	מָנ֖וֹחַ	1	Here, Naomi is speaking of a permanent home as **a resting place**. This does not mean a place to rest temporarily from being tired. It means a place of permanent comfort and security in a good home with a husband. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “a permanent home” or “a husband”
3:2	jdr4		rc://*/ta/man/translate/grammar-connect-logic-result	וְ⁠עַתָּ֗ה	1	Naomi’s rhetorical question in [3:1](../03/01.md) gave the reason for the plan that she is about to tell to Ruth in verses [3:2–4](../03/02.md). Use a connector in your language that marks what follows as a planned result of what was said before. Alternate translation: “Because of that, I have been thinking.”
3:2	b4h8		rc://*/ta/man/translate/figs-rquestion	הֲ⁠לֹ֥א בֹ֨עַז֙ מֹֽדַעְתָּ֔⁠נוּ אֲשֶׁ֥ר הָיִ֖ית אֶת־נַעֲרוֹתָ֑י⁠ו	1	Naomi uses the question form here to remind Ruth of something she had already told her (See [2:20](../02/20.md)). If you would not use the question form for this purpose in your language, you could translate this as a statement. Alternate translation: “as you know, Boaz, the one with whose young female workers you have been working, is our relative.”
3:2	j31t		rc://*/ta/man/translate/figs-explicit	אֲשֶׁ֥ר הָיִ֖ית אֶת־נַעֲרוֹתָ֑י⁠ו	1	The implication is that Boaz owned the fields where Ruth worked together with these young women, not that Boaz owned the young women. You could clarify this information if that would be helpful to your readers. Alternate translation: “the one who owns the fields where you have been working with the other female workers”
3:2	nd8v		rc://*/ta/man/translate/figs-metaphor	הִנֵּה	1	Naomi is using the term **Behold** to focus Ruth's attention on what she is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: “Look”
