Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:19	j081		rc://*/ta/man/translate/figs-metaphor	מִ⁠מַּ֣עַלְלֵי⁠הֶ֔ם וּ⁠מִ⁠דַּרְכָּ֖⁠ם הַ⁠קָּשָֽׁה	1	The author is speaking of the actions that people do as if those were **ways** or paths that people were walking along. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [{any} of their deeds or {any} of their stubborn actions]
2:19	j082		rc://*/ta/man/translate/figs-doublet	מִ⁠מַּ֣עַלְלֵי⁠הֶ֔ם וּ⁠מִ⁠דַּרְכָּ֖⁠ם\n	1	The terms **deeds** and **ways** mean similar things. The author is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. The UST models one way to do this.
2:20	b7rk		rc://*/ta/man/translate/figs-idiom	וַ⁠יִּֽחַר־אַ֥ף יְהוָ֖ה בְּ⁠יִשְׂרָאֵ֑ל	1	See how you translated the same expression in [2:14](../02/14.md). Alternate translation: [So Yahweh became furious with Israel]
2:20	j083		rc://*/ta/man/translate/figs-metonymy	וְ⁠לֹ֥א שָׁמְע֖וּ לְ⁠קוֹלִֽ⁠י	1	Yahweh is using the word **voice** to represent what he said by using his voice, and he is using the term **listened** to mean by association “obey.” See how you translated the similar expression in [2:17](../02/17.md). Alternate translation: [and they have not obeyed what I commanded]
2:22	n194		rc://*/ta/man/translate/figs-metaphor	הֲ⁠שֹׁמְרִ֣ים הֵם֩ אֶת־דֶּ֨רֶךְ יְהוָ֜ה לָ⁠לֶ֣כֶת בָּ֗⁠ם	1	See how you translated the similar expression with **way** and **walk** in [2:17](../02/17.md). Alternate translation: [are they living in the manner that Yahweh wishes, obeying his commandments]
2:22	j085		rc://*/ta/man/translate/figs-123person	אֶת־דֶּ֨רֶךְ יְהוָ֜ה	1	Yahweh is speaking about himself in the third person. If it would be helpful in your language, you could translate this in the first person. Alternate translation: [my way]
2:22	j086		rc://*/ta/man/translate/writing-pronouns	לָ⁠לֶ֣כֶת בָּ֗⁠ם	1	Since the pronoun **them** is plural, it is not a reference back to the **way** of Yahweh. It is probably a reference instead to the commandments of Yahweh, which were mentioned in the corresponding phrase in [2:17](../02/17.md). It may be helpful to clarify this for your readers. Alternate translation: [to walk in his commandments] or [to obey his commandments]
2:23	j087		rc://*/ta/man/translate/figs-synecdoche	וְ⁠לֹ֥א נְתָנָ֖⁠ם בְּ⁠יַד־יְהוֹשֻֽׁעַ	1	The author is using Joshua to represent the entire army of Israel, which Joshua commanded. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [and he did not enable the Israelite soldiers under the command of Joshua to conquer them]
3:intro	k35h				0	# Judges 3 General Notes\n\n## Structure and Formatting\n- Verses 1–8: The Israelites lived with other nations and worshiped their gods\n- Verses 9–11: God sent Othniel to rescue Israel from Aram\n- Verses 12–30: God sent Ehud to rescue Israel from Moab\n- Verse 31: God sent Shamgar to rescue Israel from the Philistines\n\n## Religious and Cultural Concepts in This Chapter\n\n### Yahweh allowed other nations to conquer Israel\n\nAs [3:5–8](../03/05.md) explains, Israel worshiped idols and false gods. Because of this, Yahweh allowed the nations of Aram and Moab to rule over them. In the period of Judges, when Israel sinned, they were often placed under the rule of a foreign power. However, when the people repented, Yahweh sent judges to deliver them. This chapter describes how Yahweh sent Othniel, Ehud, and Shamgar to rescue Israel from foreign control. (See: [[rc://*/tw/dict/bible/kt/falsegod]] and [[rc://*/tw/dict/bible/kt/sin]])\n\n### The carved images at Gilgal\n\nBiblical scholars are not entirely sure what the “carved images” mentioned in [3:19](../03/19.md) were. They could have been some kind of boundary marker. Some interpreters associate them with the twelve large stones that Joshua set up at Gilgal in Joshua [4:20](../jos/04/20.md). They seem to have been a recognizable landmark of some kind. Once Ehud and the porters reached them, Ehud knew that the porters were back in Israelite territory and could find their way safely back home from there without him. In your translation, you might refer to these as “carved stones” or, as in the UST, “boundary stones.”\n\n### Irony and divine judgment\n\nIn [3:22](../03/22.md), the author uses an expression that could mean that when Ehud stabbed King Eglon in the stomach, Eglon’s bowels discharged from the force and shock of the sword thrust. In [3:24](../03/24.md), Eglon’s servants wait a long time before checking on him, because they think Eglon is relieving himself. This gives Ehud the opportunity to escape. This would be a further instance of irony in the book of Judges, in which the punishment in some way fits the crime.
3:1	j088		rc://*/ta/man/translate/grammar-connect-logic-result	וְ⁠אֵ֤לֶּה הַ⁠גּוֹיִם֙ אֲשֶׁ֣ר הִנִּ֣יחַ יְהוָ֔ה לְ⁠נַסּ֥וֹת בָּ֖⁠ם אֶת־יִשְׂרָאֵ֑ל אֵ֚ת כָּל־אֲשֶׁ֣ר לֹֽא־יָדְע֔וּ אֵ֖ת כָּל־מִלְחֲמ֥וֹת כְּנָֽעַן	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Now many of the Israelites had not known any of the wars of Canaan, so Yahweh left some nations for the testing of Israel by them]
3:1	w2is		rc://*/ta/man/translate/writing-background	וְ⁠אֵ֤לֶּה הַ⁠גּוֹיִם֙	1	The author is introducing background information that will help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
3:2	hptl		rc://*/ta/man/translate/figs-metaphor	בְּנֵֽי־יִשְׂרָאֵ֔ל	1	See the discussion of this phrase in the General Introduction to Judges, and see how you translated the similar expression in [2:4](../02/04.md). Alternate translation: [the Israelites]
3:2	j089		rc://*/ta/man/translate/writing-pronouns	לֹ֥א יְדָעֽוּ⁠ם	1	This instance of the pronoun **them** refers to the wars against the Canaanites described in the previous verse. It may be helpful to clarify this for your readers. Alternate translation: [had not experienced these wars]
3:3	j090		rc://*/ta/man/translate/figs-genericnoun	הַֽ⁠כְּנַעֲנִי֙ וְ⁠הַ⁠צִּ֣ידֹנִ֔י וְ⁠הַ֣⁠חִוִּ֔י	1	The author is not referring to a specific **Canaanite**, **Sidonian**, or **Hivite**. He means the members of those people groups in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: [the Canaanites and Sidonians and Hivites]
3:3	upq5		rc://*/ta/man/translate/translate-names	מֵ⁠הַר֙ בַּ֣עַל חֶרְמ֔וֹן	1	**Mount Baal Hermon** seems to be another name for the mountain that was also known as Mount Hermon. This is the tallest mountain in Israel. It is at the southern tip of the Lebanon mountain range.
3:4	ybw3		rc://*/ta/man/translate/figs-explicit	הֲ⁠יִשְׁמְעוּ֙	1	See how you translated the similar expression in [2:2](../02/02.md). Alternate translation: [whether they would obey]
3:4	j091		rc://*/ta/man/translate/writing-poetry	אֶת־מִצְוֺ֣ת יְהוָ֔ה אֲשֶׁר־צִוָּ֥ה אֶת־אֲבוֹתָ֖⁠ם	1	For emphasis, the author is using a construction in which a verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of showing the emphasis. Alternate translation: [the commandments that Yahweh ordered their fathers to obey]
3:4	j092		rc://*/ta/man/translate/figs-synecdoche	בְּ⁠יַד־מֹשֶֽׁה	1	The author is using the **hand** of Moses to represent Moses himself in the act of giving **the commandments of Yahweh** to Israel. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [through Moses]
3:5	j093		rc://*/ta/man/translate/figs-genericnoun	הַֽ⁠כְּנַעֲנִ֑י הַ⁠חִתִּ֤י וְ⁠הָֽ⁠אֱמֹרִי֙ וְ⁠הַ⁠פְּרִזִּ֔י וְ⁠הַ⁠חִוִּ֖י וְ⁠הַ⁠יְבוּסִֽי	1	See how you translated the similar list of people groups in [3:3](../03/03.md). Alternate translation: [the Canaanites, the Hittites, the Amorites, the Perizzites, the Hivites, and the Jebusites]
3:6	j094		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּקְח֨וּ אֶת־בְּנוֹתֵי⁠הֶ֤ם לָ⁠הֶם֙ לְ⁠נָשִׁ֔ים וְ⁠אֶת־בְּנוֹתֵי⁠הֶ֖ם נָתְנ֣וּ לִ⁠בְנֵי⁠הֶ֑ם וַ⁠יַּעַבְד֖וּ אֶת־אֱלֹהֵי⁠הֶֽם	1	It may be helpful to clarify for your readers the references of the pronouns in this verse. Alternate translation: [And the Israelites took the daughters of these nations for themselves as wives, and the Israelites gave their daughters to the sons of these nations, and the Israelites served the gods of these nations]
3:7	j095		rc://*/ta/man/translate/figs-abstractnouns	אֶת־הָ⁠רַע֙	1	See how you translated the same expression in [2:11](../02/11.md). Alternate translation: [what was evil] or [things that were evil]
3:7	p6m5		rc://*/ta/man/translate/figs-metonymy	בְּ⁠עֵינֵ֣י יְהוָ֔ה	1	See how you translated the same expression in [2:11](../02/11.md). Alternate translation: [in Yahweh’s judgment]
3:7	j096		rc://*/ta/man/translate/translate-names	אֶת־הַ⁠בְּעָלִ֖ים וְ⁠אֶת־הָ⁠אֲשֵׁרֽוֹת	1	See how you translated the similar expression in [2:11](../02/11.md). Alternate translation: [many false gods and goddesses]
3:8	j097		rc://*/ta/man/translate/writing-newevent	וַ⁠יִּֽחַר־אַ֤ף יְהוָה֙ בְּ⁠יִשְׂרָאֵ֔ל	1	The author is introducing a new event in the story. The ULT indicates this with the word **Then**. Use a word, phrase, or other method in your language that is natural for introducing a new event.
3:8	yg7p		rc://*/ta/man/translate/figs-idiom	וַ⁠יִּֽחַר־אַ֤ף יְהוָה֙ בְּ⁠יִשְׂרָאֵ֔ל	1	See how you translated the same expression in [2:14](../02/14.md). Alternate translation: [Then Yahweh became furious with Israel]
3:8	gwp8		rc://*/ta/man/translate/figs-metaphor	וַֽ⁠יִּמְכְּרֵ֗⁠ם בְּ⁠יַד֙	1	See how you translated the same expression in [2:14](../02/14.md). Alternate translation: [and he made them subjects of]
3:8	a27l		rc://*/ta/man/translate/translate-names	אֲרַ֣ם נַהֲרָ֑יִם	1	The word **Aram Naharaim** is the name of a country.
3:9	vg5k		rc://*/ta/man/translate/figs-metaphor	וַ⁠יָּ֨קֶם יְהוָ֥ה מוֹשִׁ֛יעַ	1	See how you translated the same expression in [2:16](../02/16.md). Alternate translation: [and Yahweh provided a savior] or [and Yahweh provided someone to deliver]
3:10	j098		rc://*/ta/man/translate/figs-metaphor	וַ⁠תְּהִ֨י עָלָ֥י⁠ו רֽוּחַ־יְהוָה֮	1	The author is speaking as if the **Spirit of Yahweh** had physically been **upon** or on top of Othniel. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [And the Spirit of Yahweh powerfully influenced him]
3:10	k8cd		rc://*/ta/man/translate/figs-synecdoche	וַ⁠יֵּצֵא֙ לַ⁠מִּלְחָמָ֔ה	1	Othniel did not do this by himself. Rather, he led an army of soldiers that did this. The author is speaking of Othniel, one person who was involved in this action, to mean everyone who was involved. Alternate translation: [And he led the army of Israel out to war]
3:10	f953		rc://*/ta/man/translate/figs-metonymy	וַ⁠יִּתֵּ֤ן יְהוָה֙ בְּ⁠יָד֔⁠וֹ אֶת־כּוּשַׁ֥ן רִשְׁעָתַ֖יִם מֶ֣לֶךְ אֲרָ֑ם	1	See how you translated the same expression in [1:4](../01/04.md). Alternate translation: [and Yahweh gave him the power to defeat Cushan-Rishathaim, the king of Aram]
3:10	l4lh		rc://*/ta/man/translate/figs-synecdoche	וַ⁠יִּתֵּ֤ן יְהוָה֙ בְּ⁠יָד֔⁠וֹ אֶת־כּוּשַׁ֥ן רִשְׁעָתַ֖יִם מֶ֣לֶךְ אֲרָ֑ם	1	The author is speaking of Cushan-Rishathaim to mean that king and his whole army. Alternate translation: [and Yahweh gave him the power to defeat the army of Cushan-Rishathaim, the king of Aram]
3:10	j099		rc://*/ta/man/translate/figs-idiom	וַ⁠תָּ֣עָז יָד֔⁠וֹ עַ֖ל כּוּשַׁ֥ן רִשְׁעָתָֽיִם	1	This is a common expression that means that Othniel won the battle against this king because his forces were more powerful. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [So he prevailed against Cushan-Rishathaim]
3:11	svg9		rc://*/ta/man/translate/figs-personification	וַ⁠תִּשְׁקֹ֥ט הָ⁠אָ֖רֶץ אַרְבָּעִ֣ים שָׁנָ֑ה	1	The author is speaking as if the **land** on which the Israelites lived were a living thing that **rested** after a foreign occupier was driven away. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [And there were no more wars for 40 years]
3:12	l914		rc://*/ta/man/translate/figs-metonymy	הָ⁠רַ֖ע בְּ⁠עֵינֵ֣י יְהוָ֑ה	1	See how you translated the same expression in [2:11](../02/11.md) and [3:7](../03/07.md). Alternate translation: [what was evil in Yahweh’s judgment]
3:12	j100		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יְחַזֵּ֨ק יְהוָ֜ה אֶת־עֶגְל֤וֹן מֶֽלֶךְ־מוֹאָב֙ עַל־יִשְׂרָאֵ֔ל עַ֛ל כִּֽי־עָשׂ֥וּ אֶת־הָ⁠רַ֖ע בְּ⁠עֵינֵ֥י יְהוָֽה	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [So because the Israelites did evil in his eyes, Yahweh strengthened Eglon, the king of Moab, against them]
3:12	s1wn		rc://*/ta/man/translate/figs-synecdoche	וַ⁠יְחַזֵּ֨ק יְהוָ֜ה אֶת־עֶגְל֤וֹן מֶֽלֶךְ־מוֹאָב֙ עַל־יִשְׂרָאֵ֔ל	1	The author is speaking of **Eglon** to mean that king and his army. Alternate translation: [So Yahweh enabled Eglon to build a strong army to attack Israel]
3:13	j101		rc://*/ta/man/translate/figs-metaphor	וַ⁠יֶּאֱסֹ֣ף אֵלָ֔י⁠ו אֶת־בְּנֵ֥י עַמּ֖וֹן וַ⁠עֲמָלֵ֑ק	1	Here, **sons** means “descendants.” While the phrase **the sons of Ammon and Amalek** could refer to the entire Ammonite and Amalekite people groups, here the term **sons** may have male descendants, specifically soldiers, in view. Alternate translation: [And he made a military alliance with the Ammonites and Amalekites] or [And he joined forces with the Ammonite and Amalekite armies]
3:13	gnqj		rc://*/ta/man/translate/figs-metonymy	וַ⁠יַּךְ֙ אֶת־יִשְׂרָאֵ֔ל	1	See the discussion of the term **struck** in the General Introduction to Judges. Alternate translation: [and attacked the Israelites]
3:13	rp3h		rc://*/ta/man/translate/translate-names	אֶת־עִ֥יר הַ⁠תְּמָרִֽים	1	See how you translated this name in [1:16](../01/16.md). Alternate translation: [Jericho]
3:15	zn6d		rc://*/ta/man/translate/figs-metaphor	וַ⁠יָּקֶם֩ יְהוָ֨ה לָ⁠הֶ֜ם מוֹשִׁ֗יעַ	1	See how you translated the same expression in [2:16](../02/16.md). Alternate translation: [and Yahweh provided a savior for them] or [and Yahweh provided someone to deliver them]
3:15	jja5		rc://*/ta/man/translate/translate-names	אֶת־אֵה֤וּד בֶּן־גֵּרָא֙	1	The words **Ehud** and **Gera** are the names of men.
3:15	w4sk		rc://*/ta/man/translate/figs-metaphor	אִ֥ישׁ אִטֵּ֖ר יַד־יְמִינ֑⁠וֹ	1	The author is speaking as if the Ehud literally had some limitation in the use of his **right hand**. In the context of this culture, the phrase probably indicates that he could use his left hand better than he could use his right hand but that he actually had no restriction in the use of either hand. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [a left-handed man]
3:15	j102		rc://*/ta/man/translate/figs-synecdoche	וַ⁠יִּשְׁלְח֨וּ בְנֵי־יִשְׂרָאֵ֤ל בְּ⁠יָד⁠וֹ֙ מִנְחָ֔ה	1	The author is using the **hand** of Ehud to represent Ehud himself in the act of bringing **tribute** to Israel. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And the sons of Israel sent tribute with Ehud]
3:16	j103		rc://*/ta/man/translate/figs-personification	וְ⁠לָ֛⁠הּ שְׁנֵ֥י פֵי֖וֹת	1	The author is speaking of Ehud’s **sword** as if it had been a living thing that had a **mouth** and could eat. This is probably a reference to the way a sword cuts into a person as if it were an animal biting him. Since the author speaks of the sword having **two** mouths, in this context the word **mouths** probably refers to the edges of the sword. Alternate translation: [it was double-edged]
3:16	fm5l		rc://*/ta/man/translate/translate-bdistance	גֹּ֣מֶד אָרְכָּ֑⁠הּ	1	The word translated as **cubit** describes the distance from a typical person’s elbow to the knuckles of his clenched fist. If it would be helpful to your readers, you could express this distance in terms of modern measurements. Alternate translation: [it was about half a meter long] or [it was about eighteen inches long]
3:17	k42d		rc://*/ta/man/translate/writing-background	וְ⁠עֶגְל֕וֹן\n	1	The author is introducing background information that will help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
3:18	j104		rc://*/ta/man/translate/writing-pronouns	וַ⁠יְשַׁלַּח֙ אֶת־הָ⁠עָ֔ם	1	The pronoun **he** refers to Ehud, not Eglon, in both instances in this verse. It may be helpful to clarify this for your readers. Alternate translation: [that Ehud sent away the people]
3:18	jss1		rc://*/ta/man/translate/writing-newevent	וַֽ⁠יְהִי֙	1	The author is using this phrase to introduce a new event in the story. Use a word, phrase, or other method in your language that is natural for introducing a new event.
3:19	j105		rc://*/ta/man/translate/writing-pronouns	וְ⁠ה֣וּא שָׁ֗ב	1	For emphasis, the author is stating the pronoun **he**, whose meaning is already present in the verb translated as **turned**. If your language can state implied pronouns explicitly for emphasis, you may want to use that construction here in your translation. Other languages may have other ways of bringing out this emphasis. The ULT does so by using the intensive pronoun **himself**. Alternate translation: [But as for him, he turned back]
3:19	q56y		rc://*/ta/man/translate/translate-unknown	הַ⁠פְּסִילִים֙	1	See the General Notes to this chapter for a discussion of what these **carved images** might have been and for some suggestions of how to describe them in your translation.
3:19	j106		rc://*/ta/man/translate/figs-explicit	וַ⁠יֹּ֕אמֶר	1	The author is leaving some information implicit that he assumes readers will understand. You could state this information explicitly in your translation if that would be helpful to your readers. Alternate translation: [and he returned to King Eglon. Ehud said to him]
3:19	j107		rc://*/ta/man/translate/figs-abstractnouns	דְּבַר־סֵ֥תֶר לִ֛⁠י אֵלֶ֖י⁠ךָ	1	If your language does not use an abstract noun for the idea of **secrecy**, you could express the same idea in another way. Alternate translation: [I have something secret to tell you]
3:19	j108		rc://*/ta/man/translate/writing-pronouns	וַ⁠יֹּ֣אמֶר הָ֔ס	1	The pronoun **he** refers to Eglon. This could mean: (1) that he wanted silence in his court, and he specifically wanted everyone except him and Ehud to leave the room so that the court would be silent. Alternate translation: [And King Eglon told his servants, "Leave us here alone] (2) that he was telling Ehud not to say anything further, since his message was secret, until everyone else left. Alternate translation: [And King Eglon told Ehud, "Keep quiet for a moment]
3:20	j109		rc://*/ta/man/translate/figs-explicit	וְ⁠אֵה֣וּד ׀ בָּ֣א אֵלָ֗י⁠ו  וְ⁠הֽוּא־יֹ֠שֵׁב בַּ⁠עֲלִיַּ֨ת הַ⁠מְּקֵרָ֤ה אֲשֶׁר־ל⁠וֹ֙	1	The author is leaving some information implicit that he assumes readers will understand. You could state this information explicitly in your translation if that would be helpful to your readers. The word **came** could indicate: (1) that Ehud walked up close to Eglon and stood in front of him. Alternate translation: [Then Ehud approached him. Now he was sitting in his upper room of coolness] (2) that Ehud came into the **upper room** where Eglon was sitting. If so, this could mean that Ehud actually sent word to Eglon through his servants that he had a message for him, and Eglon summoned Ehud to come into his room where the two of them could speak privately once all the servants had left. Alternate translation: [Then Ehud entered the upper room of coolness in which the king was sitting]
3:20	j110		rc://*/ta/man/translate/writing-background	וְ⁠הֽוּא־יֹ֠שֵׁב	1	The author is introducing background information that will help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
3:20	f67g		rc://*/ta/man/translate/translate-unknown	בַּ⁠עֲלִיַּ֨ת הַ⁠מְּקֵרָ֤ה אֲשֶׁר־ל⁠וֹ֙	1	The phrase **upper room of coolness** describes a room in a palace that was designed to give rulers a place to go to escape the heat of summer, which was intense in this climate. Sometimes these were interior rooms on whose walls the sun did not shine, and sometimes they were rooms in a garden within the palace complex. In this case, it seems to have been a room on the roof that was exposed to currents of air, since the author describes it with the term **upper room**. Your language and culture may have an expression to describe such a room. Alternate translation: [in his summer parlor] or [in his cool roof chamber]
3:20	p7ft		rc://*/ta/man/translate/translate-symaction	וַ⁠יָּ֖קָם	1	King Eglon **arose** as a symbolic action to show respect for **God** and the message he thought God was sending to him through Ehud. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: [And he stood up respectfully]
3:21	j111		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּתְקָעֶ֖⁠הָ בְּ⁠בִטְנֽ⁠וֹ	1	The pronoun **he** refers to Ehud, and the pronoun **his** refers to Eglon. It may be helpful to clarify this for your readers. Alternate translation: [and Ehud thrust the sword into Eglon’s belly]
3:22	j112		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יִּסְגֹּ֤ר הַ⁠חֵ֨לֶב֙ בְּעַ֣ד הַ⁠לַּ֔הַב כִּ֣י לֹ֥א שָׁלַ֛ף הַ⁠חֶ֖רֶב מִ⁠בִּטְנ֑⁠וֹ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [and since Ehud did not pull the sword from Eglon’s belly, the fat closed around the handle]
3:22	k49p		rc://*/ta/man/translate/translate-unknown	וַ⁠יֵּצֵ֖א הַֽ⁠פַּרְשְׁדֹֽנָ⁠ה	1	The word translated as **excrement** occurs only here in the Old Testament, so its meaning is not entirely certain. This could mean: (1) that Eglon’s bowels discharged from the force and shock of the sword thrust. (See the General Notes to this chapter for a further discussion of this possibility.) Your language may have a way of referring to this discreetly. Alternate translation: [and he soiled himself] (2) that the point of the sword came out the other side of Eglon’s body. Alternate translation: [and the point came out the other side] (3) that Ehud went out to a chamber within this room before leaving the room itself. Alternate translation: [and he went out to the vestibule]
3:23	djg4		rc://*/ta/man/translate/translate-unknown	הַֽ⁠מִּסְדְּר֑וֹנָ⁠ה	1	The word translated as **porch** occurs only here in the Old Testament, so its meaning is not entirely certain. Most interpreters understand it to mean a covered entrance area just outside the room Ehud had been in. Your language and culture may have an expression to describe such an area. Alternate translation: [to the vestibule]
3:24	j113		rc://*/ta/man/translate/writing-pronouns	וְ⁠ה֤וּא יָצָא֙ וַ⁠עֲבָדָ֣י⁠ו בָּ֔אוּ	1	The pronoun **he** refers to Ehud, and the pronoun **his** refers to Eglon. It may be helpful to clarify this for your readers. Alternate translation: [And Ehud went out, and Eglon’s servants came]
3:24	j114		rc://*/ta/man/translate/figs-metaphor	וַ⁠יִּרְא֕וּ וְ⁠הִנֵּ֛ה דַּלְת֥וֹת הָ⁠עֲלִיָּ֖ה נְעֻל֑וֹת	1	The author is using the term **behold** to indicate that what the servants found when they **looked** was unexpected. Your language may have a comparable expression that you can use in your translation. You could also state the meaning plainly. Alternate translation: [and they discovered that the doors of the upper room were bolted]
3:24	j115		rc://*/ta/man/translate/figs-activepassive	דַּלְת֥וֹת הָ⁠עֲלִיָּ֖ה נְעֻל֑וֹת	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [someone had bolted the doors of the upper room]
3:24	z2qt		rc://*/ta/man/translate/figs-euphemism	מֵסִ֥יךְ ה֛וּא אֶת־רַגְלָ֖י⁠ו	1	The servants are using the phrase **covering his feet** as a polite way of referring to an activity that is done in private. Your language may have a similar expression that you can use in your translation. Alternate translation: [he is going to the bathroom]
3:24	j116		rc://*/ta/man/translate/translate-unknown	בַּ⁠חֲדַ֥ר הַ⁠מְּקֵרָֽה	1	See how you translated the expression “the upper room of coolness” in [3:20](../03/20.md). The word **chamber** here is different from the word “upper chamber” there, but the author is referring to the same room, so you can use the same expression here as you did there.
3:25	d7zv		rc://*/ta/man/translate/figs-explicit	עַד־בּ֔וֹשׁ	1	The author implicitly means that the servants **felt ashamed** because they were supposed to stay in the king’s presence and remain available to fulfill any request of his. (The author describes these servants in [3:19](../03/19.md) as those who were usually “standing around” him.) You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [until they felt they were neglecting their duty]
3:25	e1jf		rc://*/ta/man/translate/translate-unknown	אֶת־הַ⁠מַּפְתֵּ֨חַ֙	1	The word translated as **opener** refers to a device that people in this culture used to release the inside bolt of a door from the outside. It was a bar of wood, hooked on one end, that people would pass through a hole in a door in order to catch and lift the bolt inside. If the word **opener** would be unclear and it would be difficult or complicated to explain what it was, you could use a general expression in your translation. Alternate translation: [the key]
3:26	r2ig		rc://*/ta/man/translate/figs-infostructure	וְ⁠אֵה֥וּד נִמְלַ֖ט עַ֣ד הִֽתְמַהְמְהָ֑⁠ם	1	Since Ehud escaping is new information, it may be more natural in your language to present it after the information that readers already have, about Eglon’s servants **delaying**. Alternate translation: [Now while they were delaying, Ehud escaped]
3:26	j118		rc://*/ta/man/translate/translate-unknown	אֶת־הַ⁠פְּסִילִ֔ים	1	See how you translated the same expression in [3:19](../03/19.md).
3:27	j119		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּתְקַ֥ע בַּ⁠שּׁוֹפָ֖ר	1	The author means implicitly that Ehud **blew on the shofar** to summon the Israelites to battle. The UST models one way to indicate this explicitly.
3:27	j120		rc://*/ta/man/translate/translate-unknown	בַּ⁠שּׁוֹפָ֖ר	1	A **shofar** is the horn of a ram (a male sheep) that has been made into a musical instrument. If your readers would not be familiar with this, in your translation, you could use the name of a similar object that your readers would recognize, or you could use a general expression. Alternate translation: [a loud horn]
3:27	dc92		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵי⁠הֶֽם	1	See the discussion of this phrase in the General Introduction to Judges, and see how you translated the similar expression in [2:3](../02/03.md). Alternate translation: [was leading them]
3:27-28	k9q1		rc://*/ta/man/translate/translate-versebridge	וַ⁠יְהִ֣י בְּ⁠בוֹא֔⁠וֹ וַ⁠יִּתְקַ֥ע בַּ⁠שּׁוֹפָ֖ר בְּ⁠הַ֣ר אֶפְרָ֑יִם וַ⁠יֵּרְד֨וּ עִמּ֧⁠וֹ בְנֵֽי־יִשְׂרָאֵ֛ל מִן־הָ⁠הָ֖ר וְ⁠ה֥וּא לִ⁠פְנֵי⁠הֶֽם׃ וַ⁠יֹּ֤אמֶר אֲלֵ⁠הֶם֙ רִדְפ֣וּ אַחֲרַ֔⁠י כִּֽי־נָתַ֨ן יְהוָ֧ה אֶת־אֹיְבֵי⁠כֶ֛ם אֶת־מוֹאָ֖ב בְּ⁠יֶדְ⁠כֶ֑ם וַ⁠יֵּרְד֣וּ אַחֲרָ֗י⁠ו וַֽ⁠יִּלְכְּד֞וּ אֶת־מַעְבְּר֤וֹת הַ⁠יַּרְדֵּן֙ לְ⁠מוֹאָ֔ב וְ⁠לֹֽא־נָתְנ֥וּ אִ֖ישׁ לַ⁠עֲבֹֽר׃	1	You could also create a verse bridge and combine verses 27 and 28 so that the background information comes within the flow of the narrative. Alternate translation: [Now it happened at his coming that he blew on the shofar in the hill country of Ephraim. And he said to them, ”Follow after me, for Yahweh has given your enemies, Moab, into your hand.“ Then the sons of Israel went down with him from the hill country, and he {was} to the face of them. They captured the fords of the Jordan opposite Moab, and they did not allow anyone to cross over]
3:28	i3vy		rc://*/ta/man/translate/writing-background	וַ⁠יֹּ֤אמֶר אֲלֵ⁠הֶם֙ רִדְפ֣וּ אַחֲרַ֔⁠י כִּֽי־נָתַ֨ן יְהוָ֧ה אֶת־אֹיְבֵי⁠כֶ֛ם אֶת־מוֹאָ֖ב בְּ⁠יֶדְ⁠כֶ֑ם	1	The author is providing background information that will help readers understand what is happening in the story. In the previous verse, the author described how “the sons of Israel went down with” Ehud “from the hill country.” This sentence explains that they had the courage to do that because Ehud had announced that Yahweh had promised them victory. In your translation, introduce this information in a way that would be natural in your own language and culture.
3:28	j121		rc://*/ta/man/translate/figs-yousingular	אֶת־אֹיְבֵי⁠כֶ֛ם & בְּ⁠יֶדְ⁠כֶ֑ם	1	The word **your** is plural in these instances because Ehud is addressing the Israelites, so use the plural form in your translation if your language marks that distinction. (Because **your** is plural, it may be more natural in your language to say “hands” rather than **hand**.)
