Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:19	w12y		rc://*/ta/man/translate/figs-synecdoche	all the world	1	Paul uses**all the world** figuratively to refer to **all** the people living in **the world**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “all the people in the world”
3:19	wwq3		rc://*/ta/man/translate/figs-explicit	may become accountable to God	1	The phrase **may become accountable to God** means that God will judge everyone at the final judgment according to how they lived their lives. If it would be helpful in your language, you could state this explicitly. Alternate translation: “may fall under God's judgment of guilt”
3:20	ezbo		rc://*/ta/man/translate/grammar-connect-logic-result	because	1	Here. **because** introduces a reason clause. Paul is stating the reason why all humanity is “accountable to God,” as stated in the previous verse. Use a natural way in your language to indicate a reason clause. You may need to begin a new sentence, as in the UST. Alternate translation: “The reason for this is that” or “As a result,”
3:20	vzot		rc://*/ta/man/translate/figs-activepassive	not any flesh will be justified	1	If your language does not use the passive form in this way, you could express the idea in active form or in another way that is natural in your language. If you must state who will do the action, Paul implies that “God” will do it. Alternate translation: “God will not justify any flesh” or “God will not make any flesh righteous”
3:20	xs9x		rc://*/ta/man/translate/figs-synecdoche	flesh	1	Paul uses **flesh** figuratively to refer to a human being, who is made of flesh. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “human being”
3:20	d6vi		rc://*/ta/man/translate/figs-personification	by works of law & full awareness of sin {is} through law	1	In this verse Paul speaks of **the law** as if it were a person who could justify someone or give them **full awareness**. If it would be helpful in your language, you could express this meaning plainly. Alternate translation: “by doing what God requires in his law … God gives full awareness of sin through his law”
3:20	w5qb		rc://*/ta/man/translate/figs-possession	by works of law	1	See how you translated a similar phrase in [2:15](../02/15.md).
3:20	i7zi		rc://*/ta/man/translate/grammar-collectivenouns	of law & law	1	In this verse **law** is a singular noun that refers to a group of laws that God gave Israel by dictating them to Moses. It does not refer to the entire Old Testament, as in the previous verse. See how you translated this use of **law** in [2:12](../02/12.md).
3:20	llh9		rc://*/ta/man/translate/figs-idiom	before him	1	Here, **before him** is an idiom meaning “in his presence.” If it would be helpful in your language, you could use an equivalent idiom or use plain language. Alternate translation: “in his presence”
3:20	xgpp		rc://*/ta/man/translate/figs-abstractnouns	full awareness of sin	1	If your language does not use abstract nouns for the ideas of **full awareness** and **sin**, you could express the same ideas in a different way. Alternate translation: “fully aware of being sinful”
3:20	aety		rc://*/ta/man/translate/figs-possession	full awareness of sin	1	Paul is using the possessive form to describe **full awareness** about the **sin** a person has committed. If it would be helpful in your language, you could use a different expression. Alternate translation: “full knowledge about sin”
3:20	jdw9		rc://*/ta/man/translate/figs-explicit	is} through law	1	Here, **through law** indicates the means by which a person becomes fully aware of sin. If it would be helpful in your language, you could state this explicitly. Alternate translation: “by means of law”
3:21	fqz4		rc://*/ta/man/translate/grammar-connect-logic-contrast	But now	1	**But now** here indicates that what follows is in contrast to Paul’s discussion about **the law** in [2:1–3:20](../02/01.md). Use a natural way in your language for introducing a contrast. Alternate translation: “Yet now”
3:21	y3te		rc://*/ta/man/translate/figs-infostructure	But now, apart from the law, the righteousness of God has been made visible	1	If it would be more natural in your language, you could reverse the order of these phrases. Alternate translation: “But now, the righteousness of God has been made known apart from the law”
3:21	e5ky		rc://*/ta/man/translate/figs-explicit	the law, & the Law	1	While the first occurrence of **the law** in this verse refers to the laws that God gave the Jews through Moses, the second occurrence refers to the first five books in the Old Testament that were written by Moses. The ULT shows this difference by using **the law** and **the Law** respectively. If it would be helpful in your language, you could state this explicitly. Alternate translation: “the laws that God gave Israel … the part of Scripture that Moses wrote”
3:21	nlj0		rc://*/ta/man/translate/figs-possession	apart from the law	1	Here, **apart from the law** could mean: (1) **apart from** doing what **the law** requires. Alternate translation: “without having to do what the law requires” (2) outside of what **the law** says. Alternate translation: “not related to what the law says” or “differently than what the law says”
3:21	e4qe		rc://*/ta/man/translate/figs-activepassive	the righteousness of God has been made visible	1	If your language does not use the passive form in this way, you could express the idea in active form or in another way that is natural in your language. If you must state who did the action, Paul implies that “God” did it. Alternate translation: “God has made his righteousness visible” or “God has revealed his righteousness”
3:21	qkis		rc://*/ta/man/translate/figs-possession	the righteousness of God	1	See how you translated this phrase in [1:17](../01/17.md).
3:21	gvca		rc://*/ta/man/translate/figs-activepassive	being witnessed by the Law and the Prophets	1	If your language does not use the passive form in this way, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the Law and the Prophets bearing witness”
3:21	tnf8		rc://*/ta/man/translate/figs-personification	being witnessed by the Law and the Prophets	1	Here Paul uses **the Law and the Prophets** as if they were people who could witness or testify in a courtroom. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “what God says in the Law and the Prophets is a written testimony to this”
3:21	bgyx		rc://*/ta/man/translate/figs-synecdoche	by the Law and the Prophets	1	Paul is using the name of two parts of the Hebrew Scriptures, **the Law and the Prophets**, to represent the entire Hebrew Scriptures in general. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “in your Scriptures”
3:22	pec5		rc://*/ta/man/translate/grammar-connect-words-phrases	but	1	Here, **but** indicates that what follows explains how a person receives “the righteousness of God”. It does not indicate a contrast. Alternate translation: “namely,” or “even”
3:22	cvhy		rc://*/ta/man/translate/figs-possession	the righteousness of God	1	See how you translated this phrase in the previous verse.
3:22	q4m1		rc://*/ta/man/translate/figs-possession	is} through faith in Jesus Christ	1	Here, **faith in Jesus Christ** is a possessive form that indicates **faith** that is associated with **Jesus Christ**. This could refer to: (1) trust in Jesus Christ. Alternate translation: “by trusting in Jesus Christ” or “by believing in Jesus Christ” (2) the faithfulness of Jesus Christ. Alternate translation: “through the faithfulness that Jesus Christ possesses” or “through how faithful Jesus Christ is”
3:22	c4mg		rc://*/ta/man/translate/figs-ellipsis	the ones believing	1	Paul is leaving out some words that a clause would need in many languages to be complete. If it would be helpful in your language, you could supply this word from the context. Alternate translation: “those who believe in him” or “those who believe in Jesus for salvation”
3:22	o6qe		rc://*/ta/man/translate/grammar-connect-logic-result	for	1	Here, **for** introduces a reason clause. Paul is giving the reason why **the righteousness of God** is **for all those who believe**. Use a natural way in your language to indicate a reason. Alternate translation: “because”
3:22	daa3		rc://*/ta/man/translate/figs-abstractnouns	there is no distinction	1	If your language does not use an abstract noun for the idea of **distinction**, you could express the same idea in a different way. Alternate translation: “God does not discriminate” or “God is not partial”
3:23	x1hu		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** here introduces a reason clause. Paul is giving the reason why “there is no distinction,” as stated in the previous verse. Use a natural way in your language to indicate a reason. Alternate translation: “The reason for this is that”
3:23	akn9		rc://*/ta/man/translate/figs-nominaladj	all	1	Here Paul uses the adjective **all** as a noun that refers to **all** the people who have ever existed or ever will exist. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “all people”
3:23	jbe9		rc://*/ta/man/translate/figs-metaphor	fall short of the glory of God	1	Paul speaks of **all** people as if they were something that fails to reach its destination. He means that they lack or do not attain **the glory of God**. If it would be helpful in your language, you could express the meaning plainly. Alternative translation: “lack the glory of God” or “fail to attain the glory of God”
3:23	vwsf		rc://*/ta/man/translate/figs-possession	of the glory of God	1	Here the possessive form **the glory of God** could refer to: (1) the glory that God shared with humans when he created them, but which they lost when the first humans sinned. Alternate translation: “the glory God once gave them” or “the glory from God” (2) glorifying God, as in the similar phrase “the glory of the imperishable God” in [1:23](../01/23.md). Alternate translation: “of glorifying God”
3:24	ibi2		rc://*/ta/man/translate/figs-personification	being justified freely by his grace	1	Here Paul speaks of **grace** as if it were a person who could **justify** someone. Paul means that God graciously makes people righteous as a gift. If it would be helpful in your language, you could express this meaning plainly. Alternate translation: “and are gifted with becoming righteous because God is gracious”
3:24	evs8		rc://*/ta/man/translate/figs-explicit	being justified freely	1	Paul assumes that his readers know that those who are **being justified freely** are “all” those who “have sinned” in the previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “all people are being freely justified”
3:24	jgcu			freely	1	Alternate translation: “as a gift” or “without payment”
3:24	atij		rc://*/ta/man/translate/figs-abstractnouns	by his grace through the redemption that {is} in Christ Jesus	1	If your language does not use abstract nouns for the ideas of **grace** and **redemption**, you could express the same ideas with different forms. Alternate translation: “by God being gracious through redeeming them in Christ Jesus” or “due to how kind God is, because Christ Jesus redeemed them”
3:24	hyeb		rc://*/ta/man/translate/figs-explicit	redemption	1	The word translated as **redemption** refers to rescuing someone from captivity by paying a ransom. Your language may require you to indicate what the people are redeemed from. This could mean: (1) Jesus redeems people from eternal punishment. Alternative translation: “redemption from eternal punishment” (2) Jesus redeems people from being enslaved to sin. Alternative translation: “redemption from enslavement to sin”
3:24	lno6		rc://*/ta/man/translate/figs-metaphor	that {is} in Christ Jesus	1	Here, Paul speaks of **redemption** as if it were an object that could be inside Jesus. Paul means that God redeemed all people who believe in Jesus by uniting them to **Christ Jesus**. If it would be helpful in your language, you can express the meaning plainly. Alternative translation: “that comes through union with Christ Jesus” or “that is through being united to Christ Jesus”
3:25	ci0v		rc://*/ta/man/translate/figs-metaphor	whom God presented {as} a propitiation	1	Here Paul uses **presented** as if Jesus were an Old Testament atonement sacrifice that was **presented** to God in the temple. He means that Jesus’ death was a sacrifice for the sins of humankind. If it would be helpful in your language, you could express the meaning plainly. Alternative translation: “whom God offered to atone for the sins of humanity”
3:25	t2d8		rc://*/ta/man/translate/figs-abstractnouns	as} a propitiation through faith & for a demonstration of his righteousness	1	If your language does not use abstract nouns for the ideas of **propitiation**, **faith**, **demonstration**, or **righteousness**, you could express the same ideas with different forms. Alternate translation: “to atone for people’s sins by trusting … to demonstrate how he makes people righteous”
3:25	m159		rc://*/ta/man/translate/figs-metonymy	in his blood	1	Here Paul uses **his blood** to refer to Jesus’ death. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “in Christ’s death”
3:25	ieq9		rc://*/ta/man/translate/grammar-connect-logic-goal	for a demonstration of his righteousness	1	Here, **for** indicates that the phrase that follows is the purpose for which God **presented** Jesus as **a propitiation**. Use a natural way in your language to indicate a purpose clause. Alternate translation: “in order to demonstrate his righteousness”
3:25	ze9m		rc://*/ta/man/translate/figs-possession	of his righteousness	1	See how you translated “the righteousness of God” in [1:17](../01/17.md).
3:25	siri		rc://*/ta/man/translate/figs-abstractnouns	because of the overlooking of the sins	1	If your language does not use an abstract noun for the idea of **overlooking**, you could express the same idea with a different form. Alternate translation: “because he overlooked the sins”
3:25	ydoj		rc://*/ta/man/translate/figs-abstractnouns	of the sins that happened previously	1	If your language does not use an abstract noun for the idea of **sin**, you could express the same idea in a different way. Alternate translation: “how they had sinned previously”
3:26	b2f6		rc://*/ta/man/translate/grammar-connect-logic-result	in	1	Here, **in** introduces a reason clause. Paul is giving the reason for God “overlooking of the sins that happened previously,” as stated in the previous verse. Starting a new sentence, use a natural way in your language to indicate a reason. Alternate translation: “The reason for this is”
3:26	lm1r		rc://*/ta/man/translate/figs-abstractnouns	in the forbearance of God	1	If your language does not use an abstract noun for the idea of **forbearance**, you could express the same idea with a different form. Alternate translation: “because God is so forbearing” or “since God forbears”
3:26	cg55		rc://*/ta/man/translate/figs-possession	in the forbearance of God	1	Paul is using the possessive form to describe **God** as being characterized by **forbearance**. If it would be helpful in your language, you could use a different expression. Alternate translation: “in God’s forbearance”
3:26	b1xa		rc://*/ta/man/translate/figs-possession	for the demonstration of his righteousness	1	See how you translated this phrase in the previous verse.
3:26	v1c9			at this present time	1	Alternate translation: “at this time in history” or “currently”
3:26	jjwq		rc://*/ta/man/translate/grammar-connect-logic-goal	so that he could be	1	Here, **so that** indicates that what follows is a purpose clause. Paul is stating the purpose for which God now demonstrates **his righteousness**. Use a natural way in your language for introducing a purpose clause. Alternate translation (without a comma preceding): “in order that he would be”
3:26	x6cf		rc://*/ta/man/translate/figs-genericnoun	the one who {is} from faith in Jesus	1	Paul is speaking of all people who have **faith in Jesus**, not one particular person. If it would be helpful in your language, you could use a more natural phrase. Alternate translation: “anyone who is from faith in Jesus” or “every person who trusts in Jesus”
3:26	qdkw		rc://*/ta/man/translate/figs-possession	the one who {is} from faith in Jesus	1	Here Paul is using the possessive form to describe a person who is characterized by **faith in Jesus**. If it would be helpful in your language, you could use a different expression. Alternate translation: “the one who is characterized by faith in Jesus”
3:26	ab0w		rc://*/ta/man/translate/figs-possession	faith in Jesus	1	See how you translated this phrase in [3:22](../03/22.md).
3:27-31	emwi		rc://*/ta/man/translate/figs-rquestion		0	# Connecting Statement:\n\nIn [3:27–31](../03/27.md) Paul uses a series of rhetorical questions and answers in order to emphasize that God alone makes people righteous through faith in Jesus. Like in [3:1–9](../03/01.md), Paul is speaking as if he were a non-Christian Jew when he asks the rhetorical questions, but he is speaking as himself when he answers those questions.
3:27	e0wc		rc://*/ta/man/translate/grammar-connect-logic-result	then	1	Here, **then** indicates that what follows is a response to what Paul said in [3:21–26](../03/21.md). If it might be helpful in your language, you could state this explicitly, inserting a parenthetical phrase between commas. Alternate translation: “, if it is God who makes people righteous through faith in Jesus,”
3:27	fjm4		rc://*/ta/man/translate/figs-rquestion	Where then {is} the boasting	1	Paul is not asking for information, but is using this question to express an objection that a Jew might have to what Paul said in [3:21–26](../03/21.md). If you would not use rhetorical questions for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “There then is no grounds for boasting!”
3:27	mvs0		rc://*/ta/man/translate/figs-metaphor	Where then {is} the boasting	1	Here Paul speaks of **boasting** as if it were an object that could be in a location. He means that no one can boast, because only God makes people righteous. If it would be helpful in your language, you could express the meaning plainly. Alternative translation: “Then can anyone boast”
3:27	pub7		rc://*/ta/man/translate/figs-abstractnouns	Where then {is} the boasting	1	If your language does not use an abstract noun for the idea of **boasting**, you could express the same idea with a different form. Alternate translation: “Who then can boast”
3:27	px29		rc://*/ta/man/translate/figs-explicit	It is excluded	1	In this sentence Paul responds to the rhetorical question in the previous sentence. If it would be helpful in your language, you could state this explicitly. Alternate translation: “I would respond by saying, ‘It is excluded!’”
3:27	eufl		rc://*/ta/man/translate/figs-activepassive	It is excluded	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God has excluded it” or “God does not allow it”
3:27	v3ut		rc://*/ta/man/translate/figs-ellipsis	Through what kind of law? Of the works? & through a law of faith	1	Paul is leaving out some of the words that these sentences would need in many languages to be complete. If it would be helpful in your language, you could supply these words from the context. Alternate translation: “Through what kind of law is a person made righteous? Is a person made righteous through the works of the law? … a person is made righteous through a law of faith”
3:27	dpny		rc://*/ta/man/translate/figs-rquestion	Through what kind of law? Of the works	1	In these two sentences Paul is not asking for information, but is using these two questions to express the objections that a Jew might have to what Paul said in the previous sentence and in [3:21–26](../03/21.md). If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Surely through a kind of law! Surely through the works!” or “Surely a person is made righteous through a kind of law! Surely a person is made righteous through works!”
3:27	bgyy		rc://*/ta/man/translate/figs-possession	Of the works	1	Paul is using the possessive form to describe a **law** that is characterized by **works**. If it would be helpful in your language, you could use a different expression. Alternate translation: “Through a law characterized by works?” or “By doing what the law requires?”
3:27	h9wb		rc://*/ta/man/translate/figs-explicit	No! But through a law of faith	1	In this sentence Paul responds to the rhetorical questions in the previous two sentences. If it would be helpful in your language, you could state this explicitly. Alternate translation: “I would respond by saying, ‘No! But through a law of faith.’”
3:27	tg79		rc://*/ta/man/translate/figs-exclamations	No	1	**No!** is an exclamation that communicates a strong contrast to the previous statement. Use an exclamation that is natural in your language for communicating a strong contrast. Alternate translation: “Not at all!”
3:27	ynz1		rc://*/ta/man/translate/figs-possession	through a law of faith	1	Paul is using the possessive form to describe a **law** that is characterized by **faith**. If it would be helpful in your language, you could use a different expression. Alternate translation: “through a law characterized by faith” or “by doing what faith requires”
3:27	mlcq		rc://*/ta/man/translate/figs-abstractnouns	of faith	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea with a different form. Alternate translation: “of trusting in God”
3:28	qe9p		rc://*/ta/man/translate/grammar-connect-words-phrases	For	1	**For** indicates that what follows this word explains what came before it. Here, what follows explains what “the law of faith” means in the previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “In fact,”
3:28	jtqq		rc://*/ta/man/translate/figs-exclusive	we reckon	1	Here, **we** is used exclusively to speak of Paul and other Christian Jews, as indicated in [3:9](../03/09.md). Your language may require you to mark these forms. Alternate translation: “we believing Jews consider” or “we believing Jews regard”
3:28	t8um		rc://*/ta/man/translate/figs-gendernotations	a man	1	Although the term **man** is masculine, Paul is using the word here in the generic sense that includes both men and women. Alternate translation: “humankind” or “a person”
3:28	ph88		rc://*/ta/man/translate/figs-activepassive	a man to be justified	1	If your language does not use the passive form in this way, you can state this in an active form or in another way that is natural in your language. If you must state who did the action, Paul implies that “God” did it. Alternate translation: “that God justifies a man” or “that God makes a man righteous”
3:28	jb14		rc://*/ta/man/translate/figs-abstractnouns	by faith	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea with a different form. Alternate translation: “by believing in Jesus”
3:28	ycx2		rc://*/ta/man/translate/figs-possession	works of the law	1	Paul is using the possessive form to refer to **the works** that God requires in **the law**. If it would be helpful in your language, you could use a different expression. Alternate translation: “the works that the law requires”
3:29	hdbq		rc://*/ta/man/translate/grammar-connect-words-phrases	Or	1	**Or** here indicates that the next two sentences are the responses that a Jew might have to what Paul said in the previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “Or you Jews might say”
3:29	ineu		rc://*/ta/man/translate/figs-ellipsis	Is he} not also of Gentiles? Yes, also of Gentiles	1	Paul is leaving out some of the words that these sentences would need in many languages to be complete. If it would be helpful in your language, you could supply these words from the previous verse. Alternate translation: “Is he not also God of Gentiles? Yes, he is also God of Gentiles”
3:29	m8eo		rc://*/ta/man/translate/figs-explicit	of Gentiles? & of Gentiles	1	See how you translated **Gentiles** in [1:5](../01/05.md).
3:29	ch7p		rc://*/ta/man/translate/figs-rquestion	is he} God of Jews only? {Is he} not also of Gentiles	1	Paul is not asking for information, but is using these two questions here to express the responses that a Jew might have to what Paul said in the previous verse. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “God is surely not only the God of Jews! He is surely also the God of Gentiles!”
3:29	rq5m		rc://*/ta/man/translate/figs-explicit	Yes, also of Gentiles	1	In this sentence Paul responds to the rhetorical questions in the previous two sentences. If it would be helpful in your language, you could state this explicitly. Alternate translation: “I would respond by saying, ‘Yes, also of Gentiles’”
3:29	gp74		rc://*/ta/man/translate/figs-exclamations	Yes	1	**Yes** is an exclamation that communicates enthusiasm. Use an exclamation that is natural in your language for communicating enthusiasm. Alternate translation (change the period to an exclamation point): “Of course!”
3:30	vur7		rc://*/ta/man/translate/grammar-connect-condition-fact	if, indeed	1	Paul uses **if** as if the rest of the verse were a hypothetical possibility, but he means that it is actually true. If your language does not state something as a condition if it is certain or true, and if your readers might misunderstand and think that what Paul is saying is not certain, then you can translate his words as an affirmative statement. Alternate translation, (without either comma preceding): “Since we know” or “Because it is true that”
3:30	qdiu		rc://*/ta/man/translate/grammar-connect-logic-result	if, indeed	1	This phrase introduces the reason why Paul could say in the previous verse that God is also the God of the Gentiles. Use a natural way in your language for introducing a reason clause. Alternate translation: “since, indeed” or “we know this is true because, indeed”
3:30	ux30		rc://*/ta/man/translate/figs-metaphor	God {is} one	1	Paul speaks of **God** as if he were a number. He means that **God** is the **one** and only true **God** for both Jews and Gentiles. If it would be helpful in your language, you could express the meaning plainly. Alternative translation: “there is only one God”
3:30	rjxp		rc://*/ta/man/translate/figs-distinguish	who will justify the circumcision by faith and the uncircumcision through the {same} faith	1	This phrase gives further information about **who** our **God** is. It is not making a distinction between the one true **God** and false gods. If it would be helpful in your language, you could state this explicitly. Alternate translation: “he is the one who will justify the circumcision by faith, and he will justify the uncircumcision through the same faith”
3:30	kw62		rc://*/ta/man/translate/grammar-collectivenouns	the circumcision & the uncircumcision	1	The words **circumcision** and **uncircumcision** are singular nouns that refer to groups of people. If your language does not use singular nouns in that way, you can use a different expression. Alternate translation: “the circumcised people … the uncircumcised people”
3:30	gk5d		rc://*/ta/man/translate/figs-metonymy	the circumcision & the uncircumcision	1	Here Paul uses **the circumcision** to refer to the Jews by associating them with **circumcision**, and he uses **the uncircumcision** figuratively to refer to the Gentiles by associating them with **uncircumcision**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the Jewish people … the non-Jewish people”
3:30	s9i4		rc://*/ta/man/translate/figs-possession	by faith & through the {same} faith	1	See how you translated this phrase in [3:26](../03/26.md).
3:31	vj40		rc://*/ta/man/translate/grammar-connect-words-phrases	Do we then nullify the law	1	Here, **then** indicates that this sentence is the response that a Jew might have made to what Paul said in the previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “Then you Jews might say, ‘Do we nullify the law’”
3:31	y6qx		rc://*/ta/man/translate/figs-rquestion	Do we then nullify the law through the {same} faith	1	Paul is not asking for information, but is using this question to express the response that a Jew might have to what Paul said in the previous verse. If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Then we surely nullify the law through the same faith!”
3:31	nzr7		rc://*/ta/man/translate/figs-exclusive	Do we then nullify	1	Here, **we** is used exclusively to speak of the unbelieving Jews on whose behalf Paul is speaking. Your language may require you to mark these forms. Alternate translation: “Do we Jews then nullify”
3:31	cw0k		rc://*/ta/man/translate/figs-explicit	Do we then nullify the law	1	Here, **nullify the law** means to make **the law** useless or no longer applicable to anyone. Paul is stating that the Jews might worry that he is teaching that the law of Moses does not have any function at all because God makes people righteous by faith. If it would be helpful in your language, you could state this explicitly. Alternate translation: “Do we make the law useless” or “Do we throw away the law”
3:31	aj6s		rc://*/ta/man/translate/figs-possession	through the {same} faith	1	See how you translated this phrase in the previous verse.
3:31	pjgc		rc://*/ta/man/translate/figs-explicit	May it never be! Instead, we uphold the law	1	In these two sentences Paul responds to the rhetorical questions in the previous sentence. If it would be helpful in your language, you could state this explicitly. Alternate translation: “I would respond by saying, ‘May it never be! Instead, we establish the law’”
3:31	rhy5		rc://*/ta/man/translate/figs-exclamations	May it never be	1	See how you translated this phrase in [3:6](../03/06.md).
3:31	ppvo		rc://*/ta/man/translate/figs-exclusive	we uphold the law	1	Here, **we** is used exclusively to refer to Paul and other Christians. Your language may require you to mark these forms. Alternate translation: “we Christians uphold the law”
3:31	c295		rc://*/ta/man/translate/figs-metaphor	we uphold the law	1	Paul uses **uphold** to refer to **the law** as if it were an object that people could hold up high. The meaning of **uphold** here is the opposite meaning of **nullify**, used earlier in the verse. It could mean: (1) Christians fulfill the requirements of the law by trusting in Jesus, who fulfilled the law for them. Alternate translation: “we fulfill the law by faith” (2) Christians value **the law** and affirm that it is useful. Alternative translation: “we confirm that the law is useful” or “we affirm that the law has value”
4:intro	f9jc				0	# Romans 4 General Notes\n\n## Structure and Formatting\n\n4. Righteousness is received through Jesus Christ by trusting in him (3:21–5:21)\n    * God’s righteousness is received through faith (3:21–26)\n    * No one can boast in works (3:27–31)\n    * The examples of Abraham and David (4:1–25)\n\nSome translations set each line of poetry farther to the right than the rest of the text to make it easier to read. The ULT does this with [4:7–8](../04/07.md) of this chapter, which are words from the Old Testament.\n\n## Religious and Cultural Concepts in This Chapter\n\n### The purpose of the law of Moses\n\nIn this chapter Paul continues to develop his argument based on what he wrote in the previous chapter. He explains how God made Abraham, the ancestor of all Jews, righteous a long time before God gave the law of Moses to the Jews. Even Abraham could not become righteous by what he did. Rather, God made Abraham righteous on the basis of Abraham’s faith. Obeying the law of Moses does not make a person righteous. People have always become righteous only by faith. (See: [[rc://*/tw/dict/bible/kt/justice]] and [[rc://*/tw/dict/bible/kt/lawofmoses]] and [[rc://*/tw/dict/bible/kt/faith]])\n\n### Circumcision\n\nCircumcision was important to the Israelites. It identified a person as a descendant of Abraham. It was also a sign of the covenant between Abraham and Yahweh. However, being circumcised never made anyone righteous. In this chapter Paul uses “circumcision” to refer to Jews and “uncircumcision” to refer to non-Jews. (See: [[rc://*/tw/dict/bible/kt/circumcise]] and [[rc://*/tw/dict/bible/kt/covenant]])\n\n## Translation Issues in This Chapter\n\n### Rhetorical Questions\n\nIn [4:1](../04/01.md), [3](../04/03.md), and [9–10](../04/09.md) Paul continues using rhetorical questions like he did in the previous chapter. He does this in order to answer objections that Jews might make about what he is saying.
4:1-12	q7wc				0	# Connecting Statement:\n\n[4:1–12](../04/01.md) are a series of rhetorical questions and answers that Paul uses to emphasize that even **Abraham**, the ancestor of the Jewish people, was made righteous by God “through faith.”
4:1	gxv3		rc://*/ta/man/translate/grammar-connect-logic-result	What then	1	Here, **then** indicates that what follows is a response to what Paul said in the previous chapter, especially what he said in [3:27–31](../03/27.md). See how you translated **What then** in [3:1](../03/01.md).
4:1	gw29		rc://*/ta/man/translate/figs-rquestion	What then will we say that Abraham, our forefather according to the flesh, has discovered	1	In this verse Paul is not asking for information, but is using a question to express the objections that a Jew might have to what Paul said in the previous chapter, especially what he said in [3:27–31](../03/27.md). If you would not use a rhetorical question for this purpose in your language, you could translate his words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: “Then we will say that Abraham, our forefather according to the flesh, has surely discovered something!”
4:1	rhrp		rc://*/ta/man/translate/figs-quotemarks	What then will we say that Abraham, our forefather according to the flesh, has discovered	1	In this verse and the first part of the next verse, Paul is speaking as if he were a non-Christian Jew arguing against Paul. It may be helpful to your readers to indicate this by setting off all of this material with quotation marks or with whatever punctuation or convention your language uses to indicate a quotation.
4:1	s4b5		rc://*/ta/man/translate/figs-exclusive	will we say	1	In [4:1–9](../04/01.md) Paul uses **we** exclusively to speak of himself and other Jews. Your language may require you to mark these forms. Alternate translation: “will we Jews say”
4:1	ot88		rc://*/ta/man/translate/figs-infostructure	that Abraham, our forefather according to the flesh, has discovered	1	If it would be more natural in your language, you could reverse the order of these phrases. Alternate translation: “that Abraham has discovered, who is our forefather according to the flesh”
4:1	fk5t		rc://*/ta/man/translate/figs-idiom	according to the flesh	1	See how you translated **according to the flesh** in [1:3](../01/03.md).
4:2	pmua		rc://*/ta/man/translate/figs-quotemarks	For if Abraham was justified by works, he has a boast	1	These clauses continue the the statements that an unbelieving Jew might make against Paul that began in the previous verse. You may need to indicate this with a closing quotation mark at the end of these clauses or with whatever other punctuation or convention your language uses to indicate the end of a quotation.
4:2	ka9b		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** here indicates that what follows is the reason for the statement in the previous verse. Use a natural way in your language for indicating a reason. Alternate translation: “This must be the case because”
4:2	oe12		rc://*/ta/man/translate/grammar-connect-condition-fact	if Abraham was justified by works, he has a boast	1	Paul is speaking as if this were a hypothetical possibility, but he means that the unbelieving Jew might think that this is actually true. In Paul’s time some Jewish teachers taught that Abraham had a right to boast because of his faith. However, since translating this as if it were true might confuse your readers, it is best to use a hypothetical sentence, as in the UST.
4:2	wvmh		rc://*/ta/man/translate/figs-activepassive	Abraham was justified	1	If your language does not use the passive form in this way, you could express the idea in active form or in another way that is natural in your language. If you must state who did the action, Paul implies that “God” did it. Alternate translation: “God justified Abraham” or “God made Abraham right with himself”
4:2	sibe		rc://*/ta/man/translate/figs-explicit	by works	1	Paul assumes that his readers would understand that **works**means “works of the law” as in [3:28](../03/28.md). If it would be helpful in your language, you could state this explicitly. Alternate translation: “by doing what God requires from his people”
4:2	mefy		rc://*/ta/man/translate/figs-explicit	but not before God	1	In this clause Paul begins to respond to the rhetorical questions he wrote in the previous clauses and previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “I would respond by saying, ‘But not before God!’”
